method,epoch,n_sv,sv_fraction,test_accuracy,train_accuracy,margin,proximity_ratio,local_block_ratio,global_block_ratio,block_ratio_lift,local_kta,global_kta,kta_lift,sv4_sv_sep,sv4_non_sv_sep,sv4_sv_within,sv4_sv_between,sv4_non_sv_within,sv4_non_sv_between,dataset,centroids
quackKTA,40,23,0.7666666666666667,0.8333333333333334,1.0,0.30177951121818,1.0561677814055908,1.9026240401846175,2.5549409268735594,0.7446841608343406,0.2685364704028876,0.3100968871394081,0.8659760270201162,0.33900545166319024,0.1640905741580771,0.09224393963813782,0.27210164070129395,0.05264384672045708,0.3208218812942505,checkerboard,4
quackKTA,41,20,0.6666666666666666,0.8333333333333334,1.0,0.3140380965938881,1.0241122238315776,1.7869056154243568,3.018817920007262,0.5919222896890933,0.2687481867284843,0.3453227584216031,0.7782521716177928,0.2559349764500953,0.11889927305683784,0.06909719109535217,0.26997947692871094,0.038999784737825394,0.32800692319869995,checkerboard,4
quackKTA,42,20,0.6666666666666666,0.8333333333333334,1.0,0.3140380965938881,1.0252192886421136,1.7869056154243568,3.018817920007262,0.5919222896890933,0.2687481867284843,0.3453227584216031,0.7782521716177928,0.2523162515582585,0.1208650326969697,0.06779250502586365,0.2686806917190552,0.038597866892814636,0.3193468451499939,checkerboard,4
quackKTA,43,20,0.6666666666666666,0.8333333333333334,1.0,0.33284604193222617,1.0252192886421136,2.148811426833653,3.81867857581461,0.5627107346469956,0.3008625263129134,0.38336475894296584,0.7847944267594873,0.1899228544740443,0.07395404199328852,0.05617847293615341,0.295796275138855,0.024943627417087555,0.33728551864624023,checkerboard,4
quackKTA,44,20,0.6666666666666666,0.8333333333333334,1.0,0.33284604193222617,1.0212691427105522,2.148811426833653,3.81867857581461,0.5627107346469956,0.3008625263129134,0.38336475894296584,0.7847944267594873,0.22949151682142963,0.09367633352518118,0.06812531501054764,0.29685330390930176,0.037301771342754364,0.3981984555721283,checkerboard,4
quackKTA,45,18,0.6,0.8333333333333334,1.0,0.3466616415403818,1.0336676640542533,2.040822183126387,4.193307664917516,0.4866855347037509,0.29984917078830337,0.40001455404081704,0.7495956526690465,0.2345646033577712,0.09931452805578073,0.0660400539636612,0.28154313564300537,0.04036422073841095,0.40642815828323364,checkerboard,4
quackKTA,46,18,0.6,0.8333333333333334,1.0,0.3466616415403818,1.0593382738995318,2.040822183126387,4.193307664917516,0.4866855347037509,0.29984917078830337,0.40001455404081704,0.7495956526690465,0.17891959886063505,0.02539697442869459,0.062488920986652374,0.3492569923400879,0.014219939708709717,0.5599068403244019,checkerboard,4
quackKTA,47,18,0.6,0.8333333333333334,1.0,0.35495173170972605,1.0593382738995318,2.116822736509024,4.300557395167884,0.4922205523493929,0.30781808329698657,0.40864948076674856,0.7532570031512145,0.1666598872390175,0.022492751136168432,0.06087023764848709,0.3652362823486328,0.013035119511187077,0.579525351524353,checkerboard,4
quackKTA,48,18,0.6,0.8333333333333334,1.0,0.35495173170972605,1.0696235418668694,2.116822736509024,4.300557395167884,0.4922205523493929,0.30781808329698657,0.40864948076674856,0.7532570031512145,0.1870104454162251,0.026976263807919412,0.06806807219982147,0.3639800548553467,0.015362720936536789,0.5694903135299683,checkerboard,4
quackKTA,49,18,0.6,0.8333333333333334,1.0,0.36035608279398285,1.0696235418668694,2.2180456305435743,4.4644588635792966,0.49682295173297114,0.3169005535416668,0.41609028718536006,0.7616148783697331,0.17601320360844816,0.030449744646461684,0.06616051495075226,0.3758838176727295,0.01741962507367134,0.5720778703689575,checkerboard,4
quackKTA,50,18,0.6,0.8333333333333334,1.0,0.36035608279398285,1.0712774102297455,2.2180456305435743,4.4644588635792966,0.49682295173297114,0.3169005535416668,0.41609028718536006,0.7616148783697331,0.1699146072609015,0.02934895329579535,0.06230165436863899,0.36666449904441833,0.015996471047401428,0.5450440049171448,checkerboard,4
quackKTA,51,19,0.6333333333333333,0.8333333333333334,1.0,0.3657000020667118,1.0369269949540252,2.30465183761527,4.5671138173217285,0.5046188752344942,0.3264743515036384,0.4216739840112213,0.774234038155712,0.16087928493531042,0.024152854520331262,0.06037924066185951,0.37530773878097534,0.013634510338306427,0.5645092725753784,checkerboard,4
quackKTA,52,19,0.6333333333333333,0.8333333333333334,1.0,0.3657000020667118,1.0338100229301548,2.30465183761527,4.5671138173217285,0.5046188752344942,0.3264743515036384,0.4216739840112213,0.774234038155712,0.149654516205326,0.017208281750856168,0.05838941037654877,0.3901613652706146,0.010434983298182487,0.6063930988311768,checkerboard,4
quackKTA,53,19,0.6333333333333333,0.8333333333333334,1.0,0.36966225427083954,1.0338100229301548,2.3423215090914224,4.614747615800431,0.5075730471198019,0.3306223290507056,0.42613346594180074,0.775865674483951,0.1432815315751143,0.017927828042731426,0.057271867990493774,0.3997156322002411,0.010992499068379402,0.6131528615951538,checkerboard,4
quackKTA,54,19,0.6333333333333333,0.8333333333333334,1.0,0.36966225427083954,1.0364840489174527,2.3423215090914224,4.614747615800431,0.5075730471198019,0.3306223290507056,0.42613346594180074,0.775865674483951,0.13702684258278075,0.013090492717479014,0.05441039055585861,0.39707833528518677,0.007925780490040779,0.6054608225822449,checkerboard,4
quackKTA,55,18,0.6,0.8333333333333334,1.0,0.37218946197289554,1.0323526799639067,2.142055763831348,4.689499495389715,0.4567770539034161,0.32578809475230525,0.43078480091384064,0.7562664559788822,0.13697579241432842,0.013135526420413686,0.054578639566898346,0.3984546363353729,0.00790921226143837,0.6021237373352051,checkerboard,4
quackKTA,56,18,0.6,0.8333333333333334,1.0,0.37218946197289554,1.0333855632703604,2.142055763831348,4.689499495389715,0.4567770539034161,0.32578809475230525,0.43078480091384064,0.7562664559788822,0.13895620518538088,0.02540720623317779,0.053946830332279205,0.38822901248931885,0.014552908018231392,0.5727866291999817,checkerboard,4
quackKTA,57,18,0.6,0.8333333333333334,1.0,0.3780668548737261,1.0333855632703604,2.205062393344085,4.780372624651037,0.4612741655173639,0.3316587352682255,0.43523621731106615,0.7620200755374749,0.1338136920102191,0.022629320079868433,0.052837662398815155,0.3948599100112915,0.012984020635485649,0.5737698078155518,checkerboard,4
quackKTA,58,18,0.6,0.8333333333333334,1.0,0.3780668548737261,1.0328258787911382,2.205062393344085,4.780372624651037,0.4612741655173639,0.3316587352682255,0.43523621731106615,0.7620200755374749,0.13167198730355562,0.013016583093974129,0.05310923233628273,0.4033449590206146,0.007772791665047407,0.5971453189849854,checkerboard,4
quackKTA,59,17,0.5666666666666667,0.8333333333333334,1.0,0.3803060777765408,0.9957391693257507,2.142763415194774,4.847885551843504,0.4419995877039106,0.3268928528078458,0.4383037755895454,0.7458134539077915,0.13422561620820514,0.011997924600208992,0.05506611615419388,0.4102504253387451,0.006923778913915157,0.5770813822746277,checkerboard,4
quackKTA,60,17,0.5666666666666667,0.8333333333333334,1.0,0.3803060777765408,0.9963616351620244,2.142763415194774,4.847885551843504,0.4419995877039106,0.3268928528078458,0.4383037755895454,0.7458134539077915,0.14163622228560763,0.023805637999843043,0.05659550428390503,0.3995835483074188,0.013191817328333855,0.5541467666625977,checkerboard,4
quackKTA,61,16,0.5333333333333333,0.8333333333333334,1.0,0.38195868969432994,0.9954115799611456,2.0187941274724523,4.8913902838818295,0.41272399262098053,0.33427678694987123,0.43998807195417794,0.7597405661231427,0.14551251262600864,0.022614382810454584,0.05780085548758507,0.3972225785255432,0.012306764721870422,0.5442007780075073,checkerboard,4
quackKTA,62,16,0.5333333333333333,0.8333333333333334,1.0,0.38195868969432994,0.9957147739284959,2.0187941274724523,4.8913902838818295,0.41272399262098053,0.33427678694987123,0.43998807195417794,0.7597405661231427,0.13329668019570662,0.01447880191120486,0.053848881274461746,0.4039776623249054,0.008138779550790787,0.5621169209480286,checkerboard,4
quackKTA,63,15,0.5,0.8333333333333334,1.0,0.38244557257460304,1.034041830394405,1.9386454986381634,4.9089019609612965,0.3949244686522587,0.32511365263266795,0.4406029322184235,0.737883542721655,0.1331715184993157,0.0178012633594807,0.054379068315029144,0.4083385765552521,0.009680472314357758,0.5438081622123718,checkerboard,4
quackKTA,64,15,0.5,0.8333333333333334,1.0,0.38244557257460304,1.0328711389126388,1.9386454986381634,4.9089019609612965,0.3949244686522587,0.32511365263266795,0.4406029322184235,0.737883542721655,0.14425962617901775,0.020458932243394644,0.05839371681213379,0.40478211641311646,0.010967951267957687,0.5360959768295288,checkerboard,4
quackKTA,65,15,0.5,0.8333333333333334,1.0,0.3820660356079745,1.0328711389126388,1.9409131764341252,4.895875309423938,0.39643844128515077,0.3255583154739477,0.4403032555190794,0.7393956581497519,0.1414193481065266,0.019362756224551633,0.05724664032459259,0.4048006236553192,0.010318398475646973,0.5328992605209351,checkerboard,4
quackKTA,66,15,0.5,0.8333333333333334,1.0,0.3820660356079745,1.0351830353663394,1.9409131764341252,4.895875309423938,0.39643844128515077,0.3255583154739477,0.4403032555190794,0.7393956581497519,0.13275394659102302,0.02114017020552503,0.05349435657262802,0.4029586911201477,0.011166644282639027,0.5282192230224609,checkerboard,4
quackKTA,67,16,0.5333333333333333,0.8333333333333334,1.0,0.38372246943734784,1.0420442661009863,2.0499991779680222,4.856430543611587,0.42212055943484883,0.33715645593856974,0.4393703880474964,0.7673627195499267,0.12319229913149732,0.020837353130782093,0.04919964075088501,0.3993726968765259,0.011222736909985542,0.5385874509811401,checkerboard,4
quackKTA,68,16,0.5333333333333333,0.8333333333333334,1.0,0.38372246943734784,1.0372285777011103,2.0499991779680222,4.856430543611587,0.42212055943484883,0.33715645593856974,0.4393703880474964,0.7673627195499267,0.1304287558904798,0.017832612624796473,0.05306345969438553,0.40683865547180176,0.010039613582193851,0.562991738319397,checkerboard,4
quackKTA,69,16,0.5333333333333333,0.8333333333333334,1.0,0.38576696390420734,1.0372285777011103,2.05600268504664,4.793655373768265,0.42890081257291934,0.3378602273828798,0.4379535924550988,0.771452119873577,0.12731807093051928,0.01809208301703329,0.05208224803209305,0.4090719223022461,0.010126924142241478,0.5597434043884277,checkerboard,4
quackKTA,70,16,0.5333333333333333,0.8333333333333334,1.0,0.38576696390420734,1.0395452027073444,2.05600268504664,4.793655373768265,0.42890081257291934,0.3378602273828798,0.4379535924550988,0.771452119873577,0.1330158692482564,0.029354126329955346,0.052493687719106674,0.39464229345321655,0.015036413446068764,0.5122418999671936,checkerboard,4
quackKTA,71,17,0.5666666666666667,0.8333333333333334,1.0,0.38873012398606427,1.0391691769292137,2.2946496380619683,4.712757294246414,0.4869017211675019,0.3390144876510031,0.43618361663764305,0.7772288427213315,0.11912911215143583,0.0314201219704733,0.048098862171173096,0.4037540555000305,0.01604624278843403,0.5106995701789856,checkerboard,4
quackKTA,72,17,0.5666666666666667,0.8333333333333334,1.0,0.38873012398606427,1.0409361126106553,2.2946496380619683,4.712757294246414,0.4869017211675019,0.3390144876510031,0.43618361663764305,0.7772288427213315,0.1100985605639055,0.02145779543278055,0.04632709547877312,0.42077839374542236,0.012233525514602661,0.5701203346252441,checkerboard,4
quackKTA,73,18,0.6,0.8333333333333334,1.0,0.3927720445880178,1.065080271960269,2.522820245073814,4.623434090063047,0.5456593942674428,0.3479021908356075,0.43429758252115674,0.8010686790745667,0.10300667507771194,0.022661215403338913,0.043980106711387634,0.4269636571407318,0.013040399178862572,0.5754501223564148,checkerboard,4
quackKTA,74,18,0.6,0.8333333333333334,1.0,0.3927720445880178,1.0549444014689122,2.522820245073814,4.623434090063047,0.5456593942674428,0.3479021908356075,0.43429758252115674,0.8010686790745667,0.10522138912949015,0.02549759292970271,0.0436435230076313,0.41477805376052856,0.013534752652049065,0.5308247208595276,checkerboard,4
quackKTA,75,19,0.6333333333333333,0.8333333333333334,1.0,0.40067544951027634,1.0864927043217152,2.6272519947439252,4.537204383959343,0.5790464286718725,0.3540017870564978,0.43261679284623134,0.818280272121789,0.0973078241100519,0.026067454557933245,0.04033380001783371,0.4144969880580902,0.014182159677147865,0.5440561771392822,checkerboard,4
quackKTA,76,19,0.6333333333333333,0.8333333333333334,1.0,0.40067544951027634,1.0936876746472446,2.6272519947439252,4.537204383959343,0.5790464286718725,0.3540017870564978,0.43261679284623134,0.818280272121789,0.09051469924452744,0.02272761839795882,0.038073115050792694,0.42062908411026,0.012903491035103798,0.5677449703216553,checkerboard,4
quackKTA,77,20,0.6666666666666666,0.8333333333333334,1.0,0.407444439554426,1.10236851542841,2.8700459159795813,4.4651344585342345,0.6427680829252008,0.36509028134978677,0.43148110474862544,0.8461327211022827,0.08535277605321188,0.024478070453758344,0.03670709207653999,0.43006324768066406,0.013913354836404324,0.5684008002281189,checkerboard,4
quackKTA,78,20,0.6666666666666666,0.8333333333333334,1.0,0.407444439554426,1.1001999718834596,2.8700459159795813,4.4651344585342345,0.6427680829252008,0.36509028134978677,0.43148110474862544,0.8461327211022827,0.09209085217986736,0.022214156833198957,0.04005021974444389,0.4348990023136139,0.013024682179093361,0.5863234996795654,checkerboard,4
quackKTA,79,20,0.6666666666666666,0.8333333333333334,1.0,0.4116430623093545,1.1001999718834596,2.8601059112390113,4.411883515716446,0.6482732150533062,0.3650866628584246,0.43100892086701975,0.8470512908162302,0.09064235621122782,0.022664244172149933,0.03975477069616318,0.43858933448791504,0.013304384425282478,0.5870208740234375,checkerboard,4
quackKTA,80,20,0.6666666666666666,0.8333333333333334,1.0,0.4116430623093545,1.0957959144860185,2.8601059112390113,4.411883515716446,0.6482732150533062,0.3650866628584246,0.43100892086701975,0.8470512908162302,0.0888144844841162,0.025632112580811186,0.03823092207312584,0.4304581880569458,0.014263346791267395,0.5564639568328857,checkerboard,4
quackKTA,81,19,0.6333333333333333,0.8333333333333334,1.0,0.4144863811243407,1.0987126662346791,2.6553574927462287,4.3747736098802195,0.6069702639442947,0.36118795341544757,0.43104756067759986,0.8379306282672678,0.09259961155508623,0.022811281417811944,0.0396123006939888,0.427780419588089,0.012679382227361202,0.5558382272720337,checkerboard,4
quackKTA,82,19,0.6333333333333333,0.8333333333333334,1.0,0.4144863811243407,1.100009567612286,2.6553574927462287,4.3747736098802195,0.6069702639442947,0.36118795341544757,0.43104756067759986,0.8379306282672678,0.09413772611512414,0.020940050496270735,0.04078185185790062,0.4332147538661957,0.012044791132211685,0.575203537940979,checkerboard,4
quackKTA,83,19,0.6333333333333333,0.8333333333333334,1.0,0.41645477254204927,1.100009567612286,2.6622783534829058,4.349067127393182,0.6121492898219423,0.3623308824676751,0.43138614384610396,0.8399223933185568,0.09350302848228441,0.02125598585297798,0.04079198092222214,0.4362637400627136,0.012261754833161831,0.5768612623214722,checkerboard,4
quackKTA,84,19,0.6333333333333333,0.8333333333333334,1.0,0.41645477254204927,1.1002654353714496,2.6622783534829058,4.349067127393182,0.6121492898219423,0.3623308824676751,0.43138614384610396,0.8399223933185568,0.09256419120068922,0.02134942546194466,0.040318433195352554,0.43557268381118774,0.012263793498277664,0.5744320154190063,checkerboard,4
quackKTA,85,20,0.6666666666666666,0.8333333333333334,1.0,0.41823174223322596,1.0663458054401986,2.6025053597022163,4.331653465117756,0.6008110714764635,0.3633124483436689,0.43190722292167627,0.841181691294464,0.08999721164365033,0.01845228124263774,0.038981374353170395,0.4331398010253906,0.011281914077699184,0.6114102602005005,checkerboard,4
quackKTA,86,20,0.6666666666666666,0.8333333333333334,1.0,0.41823174223322596,1.0659462372977513,2.6025053597022163,4.331653465117756,0.6008110714764635,0.3633124483436689,0.43190722292167627,0.841181691294464,0.09077142165699893,0.018425566684465745,0.03935491293668747,0.4335606098175049,0.011282547377049923,0.6123310923576355,checkerboard,4
quackKTA,87,20,0.6666666666666666,0.8333333333333334,1.0,0.41961064834360506,1.0659462372977513,2.611824525385504,4.321187826623832,0.604422818474358,0.36462440916354516,0.4325779711412812,0.842910257582596,0.09067999327793935,0.018844750508648207,0.03953741118311882,0.43601030111312866,0.011569995433092117,0.6139638423919678,checkerboard,4
quackKTA,88,20,0.6666666666666666,0.8333333333333334,1.0,0.41961064834360506,1.0664314196236118,2.611824525385504,4.321187826623832,0.604422818474358,0.36462440916354516,0.4325779711412812,0.842910257582596,0.09085884908125284,0.01877981452841215,0.03970257192850113,0.4369697868824005,0.011592725291848183,0.6172971129417419,checkerboard,4
quackKTA,89,20,0.6666666666666666,0.8333333333333334,1.0,0.42070048652253095,1.0664314196236118,2.6230868750686267,4.316790744939608,0.6076474469101372,0.3660391821509817,0.4333827957206047,0.8446093976986125,0.0909324584646244,0.019196369278426512,0.039943333715200424,0.4392637610435486,0.011880500242114067,0.6188930869102478,checkerboard,4
quackKTA,90,20,0.6666666666666666,0.8333333333333334,1.0,0.42070048652253095,1.0671260397765157,2.6230868750686267,4.316790744939608,0.6076474469101372,0.3660391821509817,0.4333827957206047,0.8446093976986125,0.0904609320448357,0.019161357437288147,0.03977872431278229,0.43973374366760254,0.011897236108779907,0.6208973526954651,checkerboard,4
quackKTA,91,20,0.6666666666666666,0.8333333333333334,1.0,0.42122591202263404,1.0671260397765157,2.6357275008191325,4.317272841689249,0.6105075118965108,0.36751683257934836,0.43428875617777757,0.8462499368606243,0.09065052720175458,0.01956251472604167,0.04005541652441025,0.44186633825302124,0.01217636652290821,0.622433602809906,checkerboard,4
quackKTA,92,20,0.6666666666666666,0.8333333333333334,1.0,0.42122591202263404,1.0675447829620797,2.6357275008191325,4.317272841689249,0.6105075118965108,0.36751683257934836,0.43428875617777757,0.8462499368606243,0.09082905632610253,0.01956095877128084,0.040207259356975555,0.4426695704460144,0.012228069826960564,0.625126302242279,checkerboard,4
quackKTA,93,20,0.6666666666666666,0.8333333333333334,1.0,0.4212489887088093,1.0675447829620797,2.6490510372864895,4.321211717276738,0.6130343085560822,0.3690072906951636,0.43525031650583224,0.8478047611148343,0.09112051355037697,0.01994961480224062,0.04051511734724045,0.44463223218917847,0.012500512413680553,0.6266041994094849,checkerboard,4
quackKTA,94,20,0.6666666666666666,0.8333333333333334,1.0,0.4212489887088093,1.0680653516137966,2.6490510372864895,4.321211717276738,0.6130343085560822,0.3690072906951636,0.43525031650583224,0.8478047611148343,0.09089404184296385,0.01994503196325109,0.040459468960762024,0.44512784481048584,0.012534547597169876,0.6284546256065369,checkerboard,4
quackKTA,95,20,0.6666666666666666,0.8333333333333334,1.0,0.4211140546983822,1.0680653516137966,2.6624246182468236,4.327259082375301,0.6152681333616498,0.3704644692039675,0.4362221567490675,0.8492564244785664,0.09126674009835342,0.020320148981790624,0.040787748992443085,0.44690704345703125,0.012798694893717766,0.6298524141311646,checkerboard,4
quackKTA,96,20,0.6666666666666666,0.8333333333333334,1.0,0.4211140546983822,1.0686499917157795,2.6624246182468236,4.327259082375301,0.6152681333616498,0.3704644692039675,0.4362221567490675,0.8492564244785664,0.09105704800304172,0.020328776811867875,0.0407533198595047,0.44755810499191284,0.012851595878601074,0.6321873664855957,checkerboard,4
quackKTA,97,19,0.6333333333333333,0.8333333333333334,1.0,0.4212784778644597,1.101500210368466,2.663549596953989,4.334331612033964,0.614523722526763,0.3654708198542495,0.4371686806989382,0.8359949738081447,0.0955497370337201,0.021427499935021306,0.04318973049521446,0.4520130753517151,0.012892910279333591,0.6016992330551147,checkerboard,4
quackKTA,98,19,0.6333333333333333,0.8333333333333334,1.0,0.4212784778644597,1.1020293990790366,2.663549596953989,4.334331612033964,0.614523722526763,0.3654708198542495,0.4371686806989382,0.8359949738081447,0.0954689664125681,0.02145722752822798,0.04320865124464035,0.45259368419647217,0.012962395325303078,0.6041039228439331,checkerboard,4
quackKTA,99,19,0.6333333333333333,0.8333333333333334,0.9666666666666667,0.4215500507206993,1.1020293990790366,2.6750578881696523,4.3416454975585435,0.6161391780172553,0.36666362255238444,0.43806719172003994,0.8370031570476786,0.09593171173386965,0.021849939433285896,0.0435553640127182,0.45402467250823975,0.01322612538933754,0.6053163409233093,checkerboard,4
quackKTA,100,19,0.6333333333333333,0.8333333333333334,0.9666666666666667,0.4215500507206993,1.1025437817738006,2.6750578881696523,4.3416454975585435,0.6161391780172553,0.36666362255238444,0.43806719172003994,0.8370031570476786,0.09579985699276591,0.02188429674219402,0.04354485124349594,0.45453983545303345,0.013293284922838211,0.607434868812561,checkerboard,4
centroidBasedKTA,1,28,0.9333333333333333,0.5333333333333333,0.9,0.20469117509361445,0.9865114486707718,0.9575510892975989,1.0576145410470943,0.9053875982633843,0.07576863625085002,0.09450252158149249,0.801763115975017,1.4170314502179147,32.48810975252006,0.14432066679000854,0.10184718668460846,0.38652077317237854,0.011897299438714981,checkerboard,4
centroidBasedKTA,2,29,0.9666666666666667,0.5,0.9,0.2023988737463498,1.017890617268877,0.968462494001834,0.9943837525833733,0.9739323388866823,0.061416577929376465,0.06802723297427306,0.9028234010682312,1.9337064745310717,0.31599525951566065,0.21268722414970398,0.10998940467834473,0.013924119994044304,0.04406433179974556,checkerboard,4
centroidBasedKTA,3,30,1.0,0.4666666666666667,0.8333333333333334,0.2001133587942945,0.9999999995030461,0.9596638595245982,0.9596638595245982,0.9999999998957968,0.05071077235436409,0.05071077235436409,0.9999999980280324,,,,,,,checkerboard,4
centroidBasedKTA,4,28,0.9333333333333333,0.5,0.9,0.20237710361734584,0.9821598049992744,0.908813340406831,0.9968977041914663,0.9116415219882162,0.056604598176996056,0.07374973969603148,0.7675226832467006,1.4045174795365205,3.467836220089041,0.17266693711280823,0.12293683737516403,0.3124105930328369,0.09008804708719254,checkerboard,4
centroidBasedKTA,5,27,0.9,0.5,0.9,0.20883236967217553,0.9975005387352393,0.9762536505764018,1.1105598856770906,0.8790643918254701,0.0874878159472945,0.10811981476354884,0.8091746740198115,1.306595863100689,15.893775517576342,0.14794707298278809,0.11323093622922897,0.24165745079517365,0.0152045339345932,checkerboard,4
centroidBasedKTA,6,28,0.9333333333333333,0.43333333333333335,0.8666666666666667,0.20423133007442243,0.9771535995251852,0.9516165469693307,1.0469701043717605,0.9089242786444799,0.07273828248136177,0.08969021985934818,0.8109945824007365,0.8161346324462252,0.3190195701267749,0.16239556670188904,0.19898134469985962,0.038786113262176514,0.12157910317182541,checkerboard,4
centroidBasedKTA,7,29,0.9666666666666667,0.4666666666666667,0.9,0.20334925848360197,0.9648843663542631,0.9882840329144493,1.0381939838906873,0.9519261796486334,0.08252480108964112,0.08878863733738007,0.9294522753302005,1.0396820278170231,1.7551160232124405,0.20487158000469208,0.19705215096473694,0.027991661801934242,0.01594861038029194,checkerboard,4
centroidBasedKTA,8,29,0.9666666666666667,0.4,0.8,0.1966482453703758,1.0224494898239396,0.9621772408595732,0.9876096912267965,0.9742484802543236,0.04804395041845437,0.05584874013951304,0.8602512825251378,1.1866428442995736,0.20756391406391453,0.3142485022544861,0.26482146978378296,0.11445091664791107,0.5514008402824402,checkerboard,4
centroidBasedKTA,9,29,0.9666666666666667,0.3,0.7666666666666667,0.1944778767954579,1.0148979307228674,0.931862906826834,0.9440469857534785,0.9870937790075891,0.042525064152824456,0.04647651620104918,0.9149795969510838,1.0827655147894462,0.11968125904365899,0.2607440948486328,0.24081307649612427,0.02249225042760372,0.18793460726737976,checkerboard,4
centroidBasedKTA,10,30,1.0,0.43333333333333335,0.6666666666666666,0.1917314495956358,0.9999999995030461,0.944671103935426,0.944671103935426,0.999999999894143,0.02487311519016579,0.02487311519016579,0.9999999959795949,,,,,,,checkerboard,4
centroidBasedKTA,11,29,0.9666666666666667,0.4666666666666667,0.7666666666666667,0.19768744237279987,1.0148979307228674,0.9338350939614316,0.950031711459991,0.9829514979326702,0.03726498320611306,0.04344284093336548,0.8577934204968862,1.0681962077788565,0.02773448126996296,0.2940828800201416,0.27530792355537415,0.008108293637633324,0.2923542559146881,checkerboard,4
centroidBasedKTA,12,30,1.0,0.43333333333333335,0.6333333333333333,0.19224205660791924,0.9999999995030461,0.9407023865415455,0.9407023865415455,0.9999999998936965,0.024705539155327087,0.024705539155327087,0.9999999959523247,,,,,,,checkerboard,4
centroidBasedKTA,13,30,1.0,0.43333333333333335,0.6,0.19164424836330696,0.9999999995030461,0.9077485784142476,0.9077485784142476,0.9999999998898373,0.02640081198796173,0.02640081198796173,0.9999999962122377,,,,,,,checkerboard,4
centroidBasedKTA,14,29,0.9666666666666667,0.4666666666666667,0.5666666666666667,0.19057849985012107,1.0224494898239396,0.9415101219804201,0.9517202083769251,0.9892719662716372,0.013328758137240817,0.018290414378879453,0.728729146768761,1.0720070383452711,0.023331096497052353,0.35897815227508545,0.3348654806613922,0.016237540170550346,0.6959612965583801,checkerboard,4
centroidBasedKTA,15,30,1.0,0.4,0.8,0.19969107092483154,0.9999999995030461,0.966952299871848,0.966952299871848,0.9999999998965823,0.05457024625034791,0.05457024625034791,0.9999999981674995,,,,,,,checkerboard,4
centroidBasedKTA,16,30,1.0,0.4,0.7666666666666667,0.1970358949173254,0.9999999995030461,0.9964057845253921,0.9964057845253921,0.9999999998996393,0.04800445397527963,0.04800445397527963,0.9999999979168599,,,,,,,checkerboard,4
centroidBasedKTA,17,29,0.9666666666666667,0.4,0.7666666666666667,0.19718886086189774,1.0224494898239396,0.9406947552270033,0.9658207356925025,0.97398484042188,0.04298922565790576,0.05040779714975884,0.8528288876600618,1.1003807126310676,0.013643526961329625,0.2531512379646301,0.23005786538124084,0.0032881954684853554,0.2410077303647995,checkerboard,4
centroidBasedKTA,18,29,0.9666666666666667,0.4666666666666667,0.8,0.19108251231309775,1.0224494898239396,0.9692025749240524,0.9872325863067456,0.9817368148793412,0.028522046723372017,0.036173733903261715,0.7884739441275329,1.1014910022655702,0.13480556186217232,0.33125919103622437,0.30073708295822144,0.0748816654086113,0.5554790496826172,checkerboard,4
centroidBasedKTA,19,29,0.9666666666666667,0.4,0.6,0.1904876215447669,1.0224494898239396,0.9188469992591927,0.9326985130622124,0.9851489911181934,0.02094026525981017,0.0265028347884028,0.7901141650689331,1.1467845883844368,0.0005915451602042062,0.3147582411766052,0.2744702398777008,0.00019612463074736297,0.3315463364124298,checkerboard,4
centroidBasedKTA,20,30,1.0,0.4666666666666667,0.5333333333333333,0.19035915984424423,0.9999999995030461,0.9670956606129011,0.9670956606129011,0.9999999998965976,0.014836681110129778,0.014836681110129778,0.9999999932599483,,,,,,,checkerboard,4
centroidBasedKTA,21,29,0.9666666666666667,0.36666666666666664,0.6,0.1901626982839498,1.0224494898239396,0.9123032163870984,0.9251311746186427,0.9861339032970696,0.022051826307273172,0.027175394028957224,0.8114629801735039,1.1574915721940517,0.06384163139869298,0.3150114119052887,0.27215006947517395,0.01137250941246748,0.17813625931739807,checkerboard,4
centroidBasedKTA,22,29,0.9666666666666667,0.4,0.7666666666666667,0.1907477182285853,1.017890617268877,0.9608690767716097,0.9735207741631794,0.9870041833456042,0.02017569463194441,0.026486262285446486,0.7617418546389705,1.1337429381521067,1.02892961568562,0.42402416467666626,0.3740037977695465,0.42902451753616333,0.4169619679450989,checkerboard,4
centroidBasedKTA,23,29,0.9666666666666667,0.3333333333333333,0.7,0.19146392415915883,1.017890617268877,0.9427073832000471,0.9570752827431627,0.9849877016984148,0.02680131115162427,0.03304781983648523,0.8109857534667595,1.1847450047796362,3.9828412957894126,0.34996628761291504,0.29539376497268677,0.2688061594963074,0.06749105453491211,checkerboard,4
centroidBasedKTA,24,30,1.0,0.43333333333333335,0.5333333333333333,0.1894358000209564,0.9999999995030461,0.968164301786295,0.968164301786295,0.9999999998967117,0.012843578001528556,0.012843578001528556,0.9999999922140077,,,,,,,checkerboard,4
centroidBasedKTA,25,29,0.9666666666666667,0.4666666666666667,0.8,0.19068708994666278,1.017890617268877,0.9186097228730934,0.9393403572335904,0.9779306464385891,0.032146703346734216,0.0395241206545711,0.8133439209527852,1.2064151600822481,8.549536601326347,0.2953767776489258,0.2448384165763855,0.21427544951438904,0.025062814354896545,checkerboard,4
