method,dataset,centroids,num_iterations,seed,step,epoch,train_accuracy,test_accuracy,f1_score,precision,recall,global_kta,centroid_kta,block_ratio,direction_diversity,circuit_executions,wall_time,margin,n_sv,eff_rank,participation_ratio,top1_label_energy,top2_label_energy,top3_label_energy,top1_alignment,top2_alignment,max_alignment,argmax_alignment_rank,kta_spectral,kta_top1_frac,kta_top2_frac,lambda1,lambda2,spectral_decay
randomKTA,checkerboard,2,100,3,41,42,0.6,0.4666666666666667,0.4258373205741627,0.4375,0.45089285714285715,0.0010652780381962452,0.0010652780381962452,0.8845429950448003,9.561941373512838,38640,6.969442129135132,0.47711439698441016,30,9.561941373512838,7.997126798235171,0.18685084561144077,0.38486453659277564,0.3848865832806731,0.09258749419554632,0.11701035159022487,0.5510454797913448,14,0.0010652780381962452,0.18685084543653538,0.3848645362325157,8.217551231384277,5.452537536621094,1.5071058523102143
randomKTA,checkerboard,2,100,3,42,43,0.6,0.4666666666666667,0.4258373205741627,0.4375,0.45089285714285715,0.0010524695217683782,0.0010524695217683782,0.8880131917431988,9.919446391980461,39560,6.996840953826904,0.4820118665432067,30,9.919446391980461,8.127158852229364,0.17923011421774168,0.38711666313529064,0.3883759580419601,0.08962965730014302,0.11970724356569575,0.5269926818348766,14,0.0010524695217683782,0.179230114047925,0.38711666276850587,8.3629732131958,5.437994003295898,1.5378783441330703
randomKTA,checkerboard,2,100,3,43,44,0.5666666666666667,0.5,0.4712103407755582,0.48412698412698413,0.48660714285714285,0.0010284239421699914,0.0010284239421699914,0.8971752787403018,10.00168435354397,40480,7.0241310596466064,0.49195017726672974,30,10.00168435354397,7.848683552348138,0.17757077777058386,0.3992221021561916,0.4070655519204036,0.08682605276982233,0.1242467952069171,0.5403287739552096,15,0.0010284239421699914,0.17757077759839693,0.39922210176907363,8.784854888916016,5.355045318603516,1.6404818944100519
randomKTA,checkerboard,2,100,3,44,45,0.5666666666666667,0.4666666666666667,0.4444444444444444,0.45,0.45535714285714285,0.0010033581106709778,0.0010033581106709778,0.9044942919509819,10.317720663302106,41400,7.051469087600708,0.49881512508263554,30,10.317720663302106,7.9238614844336945,0.17378067645492712,0.40170284965032066,0.41969508998928495,0.083772915079486,0.12611221012326368,0.5651622708135428,15,0.0010033581106709778,0.17378067628219765,0.4017028492510477,9.16350269317627,5.303219318389893,1.727913205738711
randomKTA,checkerboard,2,100,3,45,46,0.5666666666666667,0.4666666666666667,0.4444444444444444,0.45,0.45535714285714285,0.0010087746671069168,0.0010087746671069168,0.9097568560519016,10.49153194218582,42320,7.078993082046509,0.49775100963962493,30,10.49153194218582,8.124475559141231,0.17282868155175654,0.39403045119014063,0.4204145075626449,0.08325824970628021,0.12505548294458976,0.5500711695869395,15,0.0010087746671069168,0.17282868138089194,0.3940304508005881,9.351722717285156,5.305343151092529,1.762698934065668
randomKTA,checkerboard,2,100,3,46,47,0.6,0.5,0.4857142857142857,0.49043062200956933,0.4910714285714286,0.001008598920613312,0.001008598920613312,0.9111420404250115,10.62977416700492,43240,7.106302976608276,0.4979231067520848,30,10.62977416700492,8.295395078647326,0.17136820351519758,0.3895696737004225,0.4220033104574395,0.08271612700686273,0.12455481807868275,0.5422455024279726,15,0.001008598920613312,0.17136820334574562,0.389569673315209,9.428926467895508,5.294793128967285,1.780792230825603
randomKTA,checkerboard,2,100,3,47,48,0.6,0.5,0.4857142857142857,0.49043062200956933,0.4910714285714286,0.0010199917118576243,0.0010199917118576243,0.9138522786138144,10.836857113523699,44160,7.133970260620117,0.4969524440449418,30,10.836857113523699,8.451572730751185,0.17058722889215988,0.3895925711310013,0.4226369836755145,0.08287800212583774,0.1254599018522005,0.5288567949597354,15,0.0010199917118576243,0.1705872287253627,0.3895925707500646,9.48686408996582,5.3149542808532715,1.784938042485099
randomKTA,checkerboard,2,100,3,48,49,0.6333333333333333,0.4666666666666667,0.4570135746606335,0.45833333333333337,0.4598214285714286,0.001075984216084923,0.001075984216084923,0.9162288301935733,10.01927976791976,45080,7.1617419719696045,0.4952431077368661,30,10.01927976791976,7.941060460467215,0.1826795132328695,0.38477961876645794,0.4149034199308712,0.08832975728664622,0.12350691106444972,0.48777315712764024,15,0.001075984216084923,0.18267951306354696,0.3847796184098123,9.370097160339355,5.302154064178467,1.7672246122839552
randomKTA,checkerboard,2,100,3,49,50,0.7333333333333333,0.5,0.4949494949494949,0.49547511312217196,0.4955357142857143,0.0010951440307862602,0.0010951440307862602,0.9207424388329963,9.969957695833044,46000,7.189332962036133,0.49870453772784984,30,9.969957695833044,8.037073422420454,0.19670578600732008,0.3634620926080897,0.4063303313341331,0.09166023913696823,0.11611858955307366,0.4703707612041856,10,0.0010951440307862602,0.19670578582818452,0.36346209227709286,9.579171180725098,5.060011863708496,1.8931123955315403
randomKTA,checkerboard,2,100,3,50,51,0.7333333333333333,0.5666666666666667,0.5661846496106786,0.5666666666666667,0.5669642857142857,0.0011501979515346138,0.0011501979515346138,0.9188000938639018,11.155919112172187,46920,7.216875076293945,0.5071176525484868,30,11.155919112172187,8.896458551577632,0.20121906198956735,0.34808032988162463,0.3874488206261251,0.0957526988573934,0.11082856781856515,0.4667196218696559,10,0.0011501979515346138,0.20121906181510027,0.3480803295798215,9.278956413269043,5.055171489715576,1.8355374159204394
randomKTA,checkerboard,2,100,3,51,52,0.7333333333333333,0.5666666666666667,0.5661846496106786,0.5666666666666667,0.5669642857142857,0.0012000011251617735,0.0012000011251617735,0.9169883278613387,11.57140131347424,47840,7.244392156600952,0.5100771796324006,30,11.57140131347424,9.319566445269981,0.19917686901737436,0.33734245677683844,0.3633965246640016,0.09815913727892102,0.10840681385673924,0.5241624360635385,13,0.0012000011251617735,0.19917686885185196,0.33734245649649597,8.98617172241211,5.110742568969727,1.7582908160881738
randomKTA,checkerboard,2,100,3,52,53,0.7333333333333333,0.5666666666666667,0.5661846496106786,0.5666666666666667,0.5669642857142857,0.001278031669270321,0.001278031669270321,0.9162401274637519,11.067765047551827,48760,7.271758079528809,0.511370927763689,30,11.067765047551827,8.980946624638557,0.1961242489349848,0.3259549525072651,0.3368980179614658,0.1016167444411631,0.1069087557074625,0.5590445357229534,13,0.001278031669270321,0.19612424878195767,0.32595495225293675,8.644402503967285,5.16993522644043,1.6720523808027283
randomKTA,checkerboard,2,100,3,53,54,0.7,0.5666666666666667,0.5661846496106786,0.5666666666666667,0.5669642857142857,0.0013340791324812362,0.0013340791324812362,0.9183581315160542,10.431647932030291,49680,7.299454927444458,0.5135168542936148,30,10.431647932030291,8.534367871332714,0.1990403488520363,0.324179558114586,0.3282010926169037,0.10498762399640628,0.10689828186314751,0.5306249898058849,13,0.0013340791324812362,0.19904034870326154,0.3241795578722746,8.515968322753906,5.164414405822754,1.6489707551645558
randomKTA,checkerboard,2,100,3,54,55,0.7,0.5666666666666667,0.5661846496106786,0.5666666666666667,0.5669642857142857,0.0013376411422057603,0.0013376411422057603,0.9222851329313078,10.080509499574855,50600,7.3272271156311035,0.5202434309899132,30,10.080509499574855,8.26498800716041,0.20192712749999547,0.3244036293665479,0.33306662726475433,0.10519218277703749,0.10708558850585399,0.5528707307590199,11,0.0013376411422057603,0.20192712734946233,0.32440362912471066,8.680595397949219,5.080570697784424,1.7085866754561676
randomKTA,checkerboard,2,100,3,55,56,0.6666666666666666,0.5666666666666667,0.5661846496106786,0.5666666666666667,0.5669642857142857,0.0013408246067600012,0.0013408246067600012,0.9215734843833249,10.113347815336898,51520,7.355062007904053,0.516116841112383,30,10.113347815336898,8.26956224069424,0.19985778422063752,0.3267001169918694,0.3313047035938681,0.10477825933351065,0.10919331441103601,0.5550741396138331,11,0.0013408246067600012,0.19985778407200097,0.3267001167488987,8.676505088806152,5.0703535079956055,1.7112229108132555
randomKTA,checkerboard,2,100,3,56,57,0.6666666666666666,0.5333333333333333,0.5333333333333333,0.5357142857142857,0.5357142857142857,0.0013327121020477728,0.0013327121020477728,0.9205470387067933,10.14422683710542,52440,7.382761001586914,0.5107429331472767,30,10.14422683710542,8.270305354862371,0.19593838067499736,0.33135073655790764,0.33417110371526465,0.1034210583899336,0.11233858343531582,0.5543024472777829,11,0.0013327121020477728,0.19593838052838827,0.33135073630997747,8.686941146850586,5.0882182121276855,1.7072658413398418
randomKTA,checkerboard,2,100,3,57,58,0.6666666666666666,0.5333333333333333,0.5333333333333333,0.5357142857142857,0.5357142857142857,0.001319547688409727,0.001319547688409727,0.9193522415679732,10.444660227030727,53360,7.410181045532227,0.5051728528125267,30,10.444660227030727,8.597198152857183,0.18983646042835853,0.33379422719335494,0.33464198396076617,0.10135791034144129,0.11470683121220365,0.5329951863591892,11,0.001319547688409727,0.18983646028489765,0.333794226941104,8.684814453125,5.142244815826416,1.6889150097237378
randomKTA,checkerboard,2,100,3,58,59,0.6666666666666666,0.5333333333333333,0.5333333333333333,0.5357142857142857,0.5357142857142857,0.0012841661533278855,0.0012841661533278855,0.91842083430076,10.530497454673801,54280,7.437679052352905,0.49929131065016524,30,10.530497454673801,8.707306980150609,0.18310523957914118,0.33288212315514065,0.3332624455507165,0.09789394895402871,0.11547686740286563,0.5315244809643155,11,0.0012841661533278855,0.1831052394369525,0.3328821228966441,8.785684585571289,5.1646552085876465,1.7011173506725084
randomKTA,checkerboard,2,100,3,59,60,0.6666666666666666,0.5666666666666667,0.5661846496106786,0.5666666666666667,0.5669642857142857,0.0012651652929265825,0.0012651652929265825,0.919746594976356,10.227247499466785,55200,7.465095043182373,0.5004885809842895,30,10.227247499466785,8.299196780211362,0.18269943356415663,0.33521560133933137,0.33607411803296733,0.09646980232896323,0.11655264741624861,0.5721590751501455,11,0.0012651652929265825,0.18269943342014922,0.33521560107510756,8.963114738464355,5.125970840454102,1.7485692013161314
randomKTA,checkerboard,2,100,3,60,61,0.7,0.6,0.5982142857142857,0.5982142857142857,0.5982142857142857,0.001267378220168049,0.001267378220168049,0.917042034170283,10.082734672314693,56120,7.4927659034729,0.49918970454563977,30,10.082734672314693,8.217569343341124,0.17720698859204476,0.33244603816203355,0.33294394209886186,0.09552790279628741,0.11650984353952157,0.5802463042611641,11,0.001267378220168049,0.17720698845261157,0.3324460379004524,8.855937957763672,5.215427875518799,1.6980271166881087
randomKTA,checkerboard,2,100,3,61,62,0.7,0.6,0.5927601809954751,0.5972222222222223,0.59375,0.0012697834198557212,0.0012697834198557212,0.915936011451313,9.51006324395802,57040,7.520495176315308,0.49552947417474535,30,9.51006324395802,7.703861881586126,0.17228691584516673,0.33423251742627236,0.3343766505831396,0.09454669854663256,0.11820472096535997,0.6072909304344085,11,0.0012697834198557212,0.17228691570986227,0.33423251716378494,8.79256820678711,5.287564754486084,1.662876695614109
randomKTA,checkerboard,2,100,3,62,63,0.7,0.6,0.5982142857142857,0.5982142857142857,0.5982142857142857,0.001309513593898159,0.001309513593898159,0.9100887268301974,10.41085529364187,57960,7.54797887802124,0.48277423752426996,30,10.41085529364187,8.348559239488061,0.15536004066668213,0.3330059513811836,0.3335609627617888,0.09304779277058359,0.12109792100577944,0.5692497572517924,11,0.001309513593898159,0.15536004054837754,0.33300595112760406,8.324094772338867,5.619422435760498,1.4813078866192864
randomKTA,checkerboard,2,100,3,63,64,0.7,0.6,0.5982142857142857,0.5982142857142857,0.5982142857142857,0.0013280358538057095,0.0013280358538057095,0.9023237497637858,10.596973931516743,58880,7.575386047363281,0.47656142193651224,30,10.596973931516743,8.34078593871075,0.14193210213077598,0.3182553627511472,0.32034927056834694,0.09133965155858928,0.11797836147070066,0.5879636967495026,12,0.0013280358538057095,0.14193210202420697,0.3182553625121867,7.924495220184326,5.90084981918335,1.3429413496376184
randomKTA,checkerboard,2,100,3,64,65,0.7,0.6333333333333333,0.6296296296296295,0.6312217194570136,0.6294642857142857,0.001338184316206137,0.001338184316206137,0.8966985515802979,10.507866467949679,59800,7.6027350425720215,0.47098440592529245,30,10.507866467949679,8.261062064423795,0.13340479471521594,0.3041692082985822,0.3072666875120099,0.090158210489646,0.11445670904935189,0.6053541090837856,12,0.001338184316206137,0.13340479461581098,0.3041692080719342,7.656778812408447,6.081351280212402,1.259058794600624
randomKTA,checkerboard,2,100,3,65,66,0.7,0.6333333333333333,0.6296296296296295,0.6312217194570136,0.6294642857142857,0.0013441189129548186,0.0013441189129548186,0.8931820916553325,10.750863251357854,60720,7.630094051361084,0.4658002740380832,30,10.750863251357854,8.419361055978118,0.13049260033759158,0.29277145491978507,0.2964802205221307,0.09019494699102498,0.11068570408815576,0.6083095414652286,12,0.0013441189129548186,0.13049260024078693,0.2927714547025954,7.4898223876953125,6.1848464012146,1.2109956984903014
randomKTA,checkerboard,2,100,3,66,67,0.7,0.6333333333333333,0.6296296296296295,0.6312217194570136,0.6294642857142857,0.0013002130313657055,0.0013002130313657055,0.8915421988605579,10.7398087689539,61640,7.657415866851807,0.4513897384924793,30,10.7398087689539,8.47412148050803,0.11064059970889327,0.293638399643864,0.29880593067299066,0.08177341028376228,0.11475046112119933,0.5826534557263967,12,0.0013002130313657055,0.1106405996240422,0.2936383994186706,7.529030799865723,6.323911190032959,1.1905655493282303
randomKTA,checkerboard,2,100,3,67,68,0.7333333333333333,0.6,0.5927601809954751,0.5972222222222223,0.59375,0.0013065583685267603,0.0013065583685267603,0.8889145150871595,11.305822701792481,62560,7.684909105300903,0.44838057141379956,30,11.305822701792481,9.264990200082911,0.11995542229602257,0.29074008331072104,0.3002485350793286,0.08600166916503442,0.11088630665372026,0.5294331024383713,12,0.0013065583685267603,0.11995542220447566,0.29074008308883564,7.388017177581787,6.327247142791748,1.1676511144340778
randomKTA,checkerboard,2,100,3,68,69,0.7666666666666667,0.6333333333333333,0.6296296296296295,0.6312217194570136,0.6294642857142857,0.001390558672792702,0.001390558672792702,0.8915320398367904,11.61773042467079,63480,7.712560176849365,0.4580539404486013,30,11.61773042467079,9.279021807423172,0.14895666366005592,0.282031215678134,0.29982032662473107,0.09936561708968134,0.10162836772519324,0.5667232576203094,12,0.001390558672792702,0.1489566635532472,0.2820312154759047,7.219163417816162,6.165443420410156,1.1709074150152101
randomKTA,checkerboard,2,100,3,69,70,0.8,0.6333333333333333,0.6296296296296295,0.6312217194570136,0.6294642857142857,0.0014738199923136394,0.0014738199923136394,0.8966557061480218,11.216644563994297,64400,7.740038156509399,0.4656012566078316,30,11.216644563994297,8.68911104986165,0.16550421528368375,0.27878410837744316,0.29900293696555397,0.10788630011385887,0.09740208967202173,0.6118794218519957,12,0.0014738199923136394,0.16550421517171712,0.2787841081888406,7.142549991607666,5.9978156089782715,1.1908585487214085
randomKTA,checkerboard,2,100,3,70,71,0.8333333333333334,0.6,0.5982142857142857,0.5982142857142857,0.5982142857142857,0.0015661453426857835,0.0015661453426857835,0.9068585263388621,10.805814210817553,65320,7.7674720287323,0.483851255216997,30,10.805814210817553,8.27353223964979,0.1778908724808112,0.2810683573509254,0.299765197119858,0.11488282471556065,0.0967352329543872,0.6286568892094109,12,0.0015661453426857835,0.177890872367561,0.2810683571719895,7.158041000366211,5.855531215667725,1.222440925805693
randomKTA,checkerboard,2,100,3,71,72,0.8333333333333334,0.6,0.5982142857142857,0.5982142857142857,0.5982142857142857,0.0015973079582008748,0.0015973079582008748,0.9142637270515787,11.10257714016425,66240,7.794961214065552,0.49940637403004107,29,11.10257714016425,8.776651179067096,0.18211266553675953,0.2908787607685822,0.3049451700265208,0.11646341382662817,0.10112310216731413,0.5918220317533353,12,0.0015973079582008748,0.18211266542308216,0.2908787605870115,7.301597595214844,5.78428316116333,1.262316762816482
randomKTA,checkerboard,2,100,3,72,73,0.8333333333333334,0.6333333333333333,0.6296296296296295,0.6312217194570136,0.6294642857142857,0.0016308804240897767,0.0016308804240897767,0.9216532504129238,10.878168827974049,67160,7.822256088256836,0.506959517934778,29,10.878168827974049,8.915738917881463,0.18659733564774883,0.3015309529920387,0.31266952279258053,0.11825368998782507,0.10550449707815363,0.5362779734327893,12,0.0016308804240897767,0.18659733553366814,0.3015309528076906,7.445079326629639,5.761007308959961,1.2923224928128778
randomKTA,checkerboard,2,100,3,73,74,0.8333333333333334,0.6,0.5927601809954751,0.5972222222222223,0.59375,0.0016728810351712307,0.0016728810351712307,0.9312803440522373,10.729038961085887,68080,7.849774122238159,0.5147945625338535,28,10.729038961085887,8.945967210250222,0.18952504294732758,0.3130516486302965,0.32275127708193524,0.11966636091964045,0.11104869400452097,0.47738376413899797,12,0.0016728810351712307,0.1895250428343638,0.3130516484437064,7.628277778625488,5.77347993850708,1.3212616757782838
randomKTA,checkerboard,2,100,3,74,75,0.8,0.6,0.5927601809954751,0.5972222222222223,0.59375,0.0017142437880284084,0.0017142437880284084,0.9399648397970797,10.39980879929421,69000,7.877311944961548,0.5228553008669903,28,10.39980879929421,8.38940642922498,0.19280859301960618,0.3223470157537208,0.331237937131608,0.12122963361937907,0.11538519652494993,0.4602948350648353,11,0.0017142437880284084,0.1928085929074561,0.32234701556622275,7.797953128814697,5.78322696685791,1.3483740433327764
randomKTA,checkerboard,2,100,3,75,76,0.8,0.5666666666666667,0.5542857142857143,0.562200956937799,0.5580357142857143,0.0017641819031333384,0.0017641819031333384,0.9512355405896991,9.84187880744613,69920,7.904886960983276,0.5378158352214721,28,9.84187880744613,7.642181444965179,0.20523009735984757,0.33296229139609324,0.3417250212438551,0.1253551149064354,0.11677745605997869,0.5117579517820537,11,0.0017641819031333384,0.2052300972438479,0.332962291207897,8.076165199279785,5.792027473449707,1.3943589246251038
randomKTA,checkerboard,2,100,3,76,77,0.8,0.5333333333333333,0.513888888888889,0.525,0.5223214285714286,0.0018118309430645888,0.0018118309430645888,0.9627439787652494,9.856843730607734,70840,7.932415008544922,0.5515051820564986,28,9.856843730607734,7.566874265002004,0.21011120018226198,0.35487970295454263,0.3603417721460362,0.12709813753293123,0.12732797582559205,0.5575869214007164,11,0.0018118309430645888,0.21011120006662298,0.35487970275922737,8.351404190063477,5.733437538146973,1.4566137913767463
randomKTA,checkerboard,2,100,3,77,78,0.7666666666666667,0.5333333333333333,0.513888888888889,0.525,0.5223214285714286,0.0018382206475311036,0.0018382206475311036,0.9708785861191244,9.392764242972813,71760,7.959851980209351,0.5605077372911117,28,9.392764242972813,7.242847580190398,0.20871485314676547,0.37368207177215407,0.3765738583354149,0.12629139612741516,0.13860897230925917,0.5938446055150804,11,0.0018382206475311036,0.20871485303354118,0.3736820715694379,8.601248741149902,5.643787384033203,1.524020689631595
randomKTA,checkerboard,2,100,3,78,79,0.7666666666666667,0.5333333333333333,0.513888888888889,0.525,0.5223214285714286,0.0019060934493182007,0.0019060934493182007,0.9795071585332372,8.980213194018532,72680,7.987381935119629,0.5754161273660492,28,8.980213194018532,7.031447586932007,0.22485193558252595,0.3817669416812233,0.3836680284641842,0.13250166995691215,0.13833052432157084,0.6104167396228491,11,0.0019060934493182007,0.22485193546489002,0.3817669414814941,8.756540298461914,5.606696605682373,1.561800274619037
randomKTA,checkerboard,2,100,3,79,80,0.7666666666666667,0.5333333333333333,0.513888888888889,0.525,0.5223214285714286,0.002053606755844983,0.002053606755844983,0.9888458994231061,8.58294912438246,73600,8.014791250228882,0.5883741451882841,28,8.58294912438246,6.840442822081155,0.24015366847861552,0.39054514104748883,0.3910483237989601,0.14257757144112063,0.14034709659670888,0.5986973050031285,11,0.002053606755844983,0.24015366836200405,0.3905451408578517,8.573813438415527,5.541196823120117,1.5472854894163943
randomKTA,checkerboard,2,100,3,80,81,0.8,0.5333333333333333,0.513888888888889,0.525,0.5223214285714286,0.0021146575350369672,0.0021146575350369672,0.9951696009126567,8.627518561217729,74520,8.042201042175293,0.5954587271944894,28,8.627518561217729,6.870928670738166,0.2512655006883384,0.4006426791343104,0.4006620800451654,0.1474762481777008,0.14202624846298964,0.5828110915212626,11,0.0021146575350369672,0.2512655005698537,0.4006426789453865,8.634791374206543,5.534904956817627,1.5600613635775382
randomKTA,checkerboard,2,100,3,81,82,0.8,0.5333333333333333,0.513888888888889,0.525,0.5223214285714286,0.002170808109500519,0.002170808109500519,0.9966850823674561,8.597548363295637,75440,8.0695321559906,0.6014324878537636,28,8.597548363295637,6.813667558552491,0.25695391243354293,0.40250315992743185,0.40374672265359035,0.15150469838897485,0.14160010423082345,0.5661684639726691,11,0.002170808109500519,0.25695391231551346,0.40250315974254564,8.500316619873047,5.5120720863342285,1.542127259356035
randomKTA,checkerboard,2,100,3,82,83,0.8333333333333334,0.5666666666666667,0.5542857142857143,0.562200956937799,0.5580357142857143,0.0022983300341945585,0.0022983300341945585,1.0008699704102055,8.817568125125907,76360,8.096866130828857,0.6037590232697501,28,8.817568125125907,6.905268657697951,0.2585071331410857,0.39911299773657993,0.40335437482163583,0.157897920172176,0.14219094753089775,0.5499154324080289,11,0.0022983300341945585,0.2585071330289386,0.3991129975634343,8.147571563720703,5.464721202850342,1.4909400244370241
randomKTA,checkerboard,2,100,3,83,84,0.8666666666666667,0.5666666666666667,0.5542857142857143,0.562200956937799,0.5580357142857143,0.002372787911889271,0.002372787911889271,1.0022672093189045,9.597819490269591,77280,8.124328851699829,0.6041585562943262,28,9.597819490269591,7.305321899409645,0.2571300536762634,0.3901685274423424,0.40011498822593294,0.16170871411134355,0.13922870671705959,0.5376346490518102,11,0.002372787911889271,0.2571300535682187,0.3901685272783956,7.863219738006592,5.488252639770508,1.4327364744517228
randomKTA,checkerboard,2,100,3,84,85,0.8666666666666667,0.6333333333333333,0.6296296296296295,0.6312217194570136,0.6294642857142857,0.002396029369330696,0.002396029369330696,1.0025299676718573,9.70829755006966,78200,8.151742935180664,0.6040818097404264,28,9.70829755006966,7.288276091112642,0.25406008221561754,0.37724073736662717,0.39645356548891675,0.16228726248731765,0.13399733179643977,0.5137753825237247,11,0.002396029369330696,0.2540600821098998,0.3772407372096523,7.755040645599365,5.5152692794799805,1.406103719078819
randomKTA,checkerboard,2,100,3,85,86,0.9,0.6333333333333333,0.6296296296296295,0.6312217194570136,0.6294642857142857,0.002404078791157546,0.002404078791157546,1.00111206584621,9.264693741657393,79120,8.17922306060791,0.6049858700823211,29,9.264693741657393,6.969797324580799,0.2485890426736623,0.36161047441750566,0.3882622670860212,0.16150064103780828,0.12809956182571602,0.49302308959092633,11,0.002404078791157546,0.24858904257056888,0.36161047426754067,7.652719020843506,5.5302886962890625,1.3837829164284414
randomKTA,checkerboard,2,100,3,86,87,0.9,0.7333333333333333,0.7285067873303167,0.7361111111111112,0.7276785714285714,0.002421186853580525,0.002421186853580525,1.000511551015192,9.313731399410916,80040,8.206685066223145,0.6052244134282142,29,9.313731399410916,6.807852104969476,0.2441467119557522,0.34879684827947144,0.3789756174592816,0.16138384367977776,0.12321074333600578,0.4925092723864806,10,0.002421186853580525,0.24414671185521805,0.3487968481358447,7.541147708892822,5.545609951019287,1.3598409869243318
randomKTA,checkerboard,2,100,3,87,88,0.8666666666666667,0.7333333333333333,0.7285067873303167,0.7361111111111112,0.7276785714285714,0.002450101566206795,0.002450101566206795,1.001133623129298,8.998182439202319,80960,8.234117031097412,0.6050787998047765,29,8.998182439202319,6.499475875230696,0.24043841057329415,0.33925265700848695,0.36882812881932964,0.16186506919911878,0.12000807119564731,0.5159116362983794,10,0.002450101566206795,0.24043841047545714,0.3392526568704413,7.42754602432251,5.553239822387695,1.3375158037254713
randomKTA,checkerboard,2,100,3,88,89,0.8666666666666667,0.7333333333333333,0.7285067873303167,0.7361111111111112,0.7276785714285714,0.0024359630255920074,0.0024359630255920074,0.9991987068288044,8.793987401827076,81880,8.261488199234009,0.6034732067439994,29,8.793987401827076,6.449250031213275,0.2346051106120613,0.335821746567622,0.3631918080159679,0.1597198889028423,0.1205566981765294,0.526837342623962,10,0.0024359630255920074,0.23460511051604396,0.3358217464301795,7.398200511932373,5.60242223739624,1.320536046452902
randomKTA,checkerboard,2,100,3,89,90,0.8666666666666667,0.7,0.6914285714285715,0.7057416267942584,0.6919642857142857,0.0024011063547802196,0.0024011063547802196,0.9958342597934307,9.439246283454878,82800,8.288860082626343,0.6005465760743357,29,9.439246283454878,6.959951570785229,0.22891077510571378,0.3330831607482047,0.3583255901211454,0.1566494177976311,0.12098436775430574,0.5071312716327256,10,0.0024011063547802196,0.22891077501066645,0.3330831606099034,7.409064292907715,5.652606964111328,1.310734027670225
randomKTA,checkerboard,2,100,3,90,91,0.9,0.7,0.6914285714285715,0.7057416267942584,0.6919642857142857,0.002346677776800101,0.002346677776800101,0.9908847568658331,10.13131872923186,83720,8.316295862197876,0.5931814866685874,29,10.13131872923186,7.695185199875213,0.22151378035244604,0.330673641184953,0.35149578399229914,0.15245160206526237,0.12165527905252096,0.482041839949313,10,0.002346677776800101,0.2215137802583358,0.3306736410444661,7.422936916351318,5.7443389892578125,1.2922177695695312
randomKTA,checkerboard,2,100,3,91,92,0.9,0.6666666666666666,0.6527777777777778,0.675,0.65625,0.0022322292704125397,0.0022322292704125397,0.9851442409554506,9.583877186168175,84640,8.343348979949951,0.5810398981130377,29,9.583877186168175,7.430606451859815,0.21762245107956762,0.3409322188210533,0.35630536739624424,0.14652277433120758,0.12547853837633827,0.5216197355171129,11,0.0022322292704125397,0.21762245098236563,0.3409322186687745,7.630022048950195,5.895096778869629,1.2942997095989899
randomKTA,checkerboard,2,100,3,92,93,0.8333333333333334,0.6333333333333333,0.6228571428571429,0.6339712918660287,0.625,0.0021401421690395574,0.0021401421690395574,0.9784711064951471,9.859099035997573,85560,8.370511054992676,0.5758793726534014,30,9.859099035997573,7.663955548801919,0.21688701955394704,0.3500092525143109,0.3565492628008526,0.14326537848293472,0.1267602830474537,0.4849617518901148,10,0.0021401421690395574,0.21688701945290245,0.3500092523512466,7.696804046630859,6.034531593322754,1.2754600630720276
randomKTA,checkerboard,2,100,3,93,94,0.8,0.6,0.5927601809954751,0.5972222222222223,0.59375,0.002058130057600848,0.002058130057600848,0.9726568074483256,9.515707225427859,86480,8.397988080978394,0.5743842296694942,30,9.515707225427859,7.475088641464398,0.21446480432129486,0.3576594763522167,0.36011362385831536,0.13968154107543818,0.12825819957578935,0.5384512974087285,11,0.002058130057600848,0.21446480421739486,0.3576594761789444,7.762218475341797,6.147017478942871,1.2627617380185872
randomKTA,checkerboard,2,100,3,94,95,0.7333333333333333,0.5666666666666667,0.5622895622895623,0.5633484162895928,0.5625,0.001987845265113367,0.001987845265113367,0.9678625155534818,8.4926414790367,87400,8.425246953964233,0.5788996074439827,29,8.4926414790367,6.257891041894906,0.21113505149748005,0.3643416317799983,0.36502468118353815,0.13613511487002913,0.12988178944339315,0.6388848409086155,11,0.001987845265113367,0.21113505139157437,0.364341631597244,7.825278282165527,6.238219738006592,1.254408887601132
randomKTA,checkerboard,2,100,3,95,96,0.7333333333333333,0.5666666666666667,0.5622895622895623,0.5633484162895928,0.5625,0.002007267295483642,0.002007267295483642,0.9669461416942399,9.86595443942419,88320,8.452667236328125,0.5852825117595795,29,9.86595443942419,7.476800566878526,0.2133016343811599,0.35251035334952235,0.35270513558691075,0.13763611922373545,0.12466273968130395,0.574630702845301,11,0.002007267295483642,0.21330163427520532,0.3525103531744178,7.744547367095947,6.161121845245361,1.2570027929363683
randomKTA,checkerboard,2,100,3,96,97,0.7666666666666667,0.5666666666666667,0.5622895622895623,0.5633484162895928,0.5625,0.0020061143978392674,0.0020061143978392674,0.9662937569481507,11.478531746583267,89240,8.48007607460022,0.596270531205409,29,11.478531746583267,8.861344390436535,0.20961214683159576,0.3456211023105509,0.3493480125184988,0.13615686036504127,0.12359093923098181,0.5043164959426651,11,0.0020061143978392674,0.20961214672741496,0.34562110213877134,7.749264240264893,6.102633953094482,1.269822883008439
