dataset,method,metric,epoch,mean,min,max,n_seeds
checkerboard,fullKTA,max_alignment,66.0,0.8781945269855495,0.7044160505345646,0.9935597036586196,10
checkerboard,fullKTA,max_alignment,67.0,0.8791582040139112,0.7053518502151194,0.9933502226914686,10
checkerboard,fullKTA,max_alignment,68.0,0.8797584948115065,0.7057147541785592,0.9932112343455187,10
checkerboard,fullKTA,max_alignment,69.0,0.8799809516777746,0.7059428108396616,0.9932608547738342,10
checkerboard,fullKTA,max_alignment,70.0,0.879930226422798,0.7053883139796192,0.9935363530288572,10
checkerboard,fullKTA,max_alignment,71.0,0.8799787006548249,0.7053598514037632,0.9939308216951,10
checkerboard,fullKTA,max_alignment,72.0,0.8802030583432583,0.7059780160016806,0.9942686236635316,10
checkerboard,fullKTA,max_alignment,73.0,0.8804499063925453,0.7056493238530976,0.9944800335129496,10
checkerboard,fullKTA,max_alignment,74.0,0.8810144263966595,0.705480705127747,0.9946073302206143,10
checkerboard,fullKTA,max_alignment,75.0,0.8820361314097284,0.7049461700907326,0.9946467185950401,10
checkerboard,fullKTA,max_alignment,76.0,0.8834879250185583,0.705567527274462,0.9945784799639077,10
checkerboard,fullKTA,max_alignment,77.0,0.8847073071030815,0.705472599877401,0.9944394562505819,10
checkerboard,fullKTA,max_alignment,78.0,0.8855046011471049,0.7055504972028492,0.9943028960110123,10
checkerboard,fullKTA,max_alignment,79.0,0.8857294269006534,0.7050044017949252,0.9942256468607406,10
checkerboard,fullKTA,max_alignment,80.0,0.885546250338523,0.7050627620459264,0.994221797257908,10
checkerboard,fullKTA,max_alignment,81.0,0.8851017615288544,0.7046583095775668,0.9942688984408361,10
checkerboard,fullKTA,max_alignment,82.0,0.8847069517119648,0.7042704104013878,0.9943295534904164,10
checkerboard,fullKTA,max_alignment,83.0,0.8842548814291838,0.7036112713382663,0.9943723861031362,10
checkerboard,fullKTA,max_alignment,84.0,0.8836628072594122,0.7034107947689783,0.9943971895158755,10
checkerboard,fullKTA,max_alignment,85.0,0.8830876368419096,0.7032290193798119,0.9944333172903048,10
checkerboard,fullKTA,max_alignment,86.0,0.8827793837633845,0.7030465883339084,0.9944915224689655,10
checkerboard,fullKTA,max_alignment,87.0,0.8826578813668705,0.7027341209689961,0.9945414081526,10
checkerboard,fullKTA,max_alignment,88.0,0.8825540389978463,0.7025773088259021,0.9945521557540068,10
checkerboard,fullKTA,max_alignment,89.0,0.882353771614684,0.7025141576557573,0.994531433192327,10
checkerboard,fullKTA,max_alignment,90.0,0.8820576311312344,0.7023193391864632,0.9945215221653873,10
checkerboard,fullKTA,max_alignment,91.0,0.8817518662815033,0.7019939300825574,0.9945442334618169,10
checkerboard,fullKTA,max_alignment,92.0,0.881518023479454,0.7017960802210679,0.994572290673134,10
checkerboard,fullKTA,max_alignment,93.0,0.8813028714789869,0.7018160729905498,0.9945780990844754,10
checkerboard,fullKTA,max_alignment,94.0,0.881026754148231,0.7017929284437663,0.9945654130788152,10
checkerboard,fullKTA,max_alignment,95.0,0.8807916035141841,0.701762675734579,0.9945581355610926,10
checkerboard,fullKTA,max_alignment,96.0,0.8807066587970057,0.7019140290592388,0.9945674331000898,10
checkerboard,fullKTA,max_alignment,97.0,0.8806296575223035,0.7022074742170796,0.9945788295568151,10
checkerboard,fullKTA,max_alignment,98.0,0.8803758855036511,0.7024246353459245,0.994579116576673,10
checkerboard,fullKTA,max_alignment,99.0,0.8800654953811966,0.7025694688308752,0.994577077511427,10
checkerboard,fullKTA,max_alignment,100.0,0.8798402952754522,0.7028353090717243,0.994592497687297,10
checkerboard,randomKTA,max_alignment,1.0,0.5297675347285268,0.43362984944543836,0.6421644410075736,10
checkerboard,randomKTA,max_alignment,2.0,0.5342229344221827,0.4004027384655838,0.714679669467153,10
checkerboard,randomKTA,max_alignment,3.0,0.5366280538616375,0.38673473942122805,0.7101487352655944,10
checkerboard,randomKTA,max_alignment,4.0,0.5488084214990833,0.4051829239933817,0.7123155032214664,10
checkerboard,randomKTA,max_alignment,5.0,0.5368911016337592,0.3568113596753677,0.6934733450200599,10
checkerboard,randomKTA,max_alignment,6.0,0.5247419652678137,0.3715602601161684,0.669355905936467,10
checkerboard,randomKTA,max_alignment,7.0,0.5192089883612743,0.37484427272035237,0.6580248753282082,10
checkerboard,randomKTA,max_alignment,8.0,0.501337092450809,0.37701872457869845,0.6426090814421136,10
checkerboard,randomKTA,max_alignment,9.0,0.5150143039640924,0.4042342217244985,0.6487019366040063,10
checkerboard,randomKTA,max_alignment,10.0,0.5018237752529512,0.3985467142676668,0.6474768018627697,10
checkerboard,randomKTA,max_alignment,11.0,0.4954490315389046,0.3674917774361429,0.6761678941556987,10
checkerboard,randomKTA,max_alignment,12.0,0.49741357104063777,0.3890818092183729,0.7246531046389384,10
checkerboard,randomKTA,max_alignment,13.0,0.48136220363318716,0.38868229149723815,0.7277168315107682,10
checkerboard,randomKTA,max_alignment,14.0,0.47818992876669614,0.37920204786717676,0.6981500329597374,10
checkerboard,randomKTA,max_alignment,15.0,0.48322875819467487,0.3862729137577172,0.6257900027516758,10
checkerboard,randomKTA,max_alignment,16.0,0.47184424642976797,0.3923532777745877,0.5725639736799687,10
checkerboard,randomKTA,max_alignment,17.0,0.4698487594204125,0.41132917730393154,0.525793648015099,10
checkerboard,randomKTA,max_alignment,18.0,0.48173912157179694,0.39006515820964843,0.5362870131342644,10
checkerboard,randomKTA,max_alignment,19.0,0.4911571375431862,0.4233935050934501,0.5430831338355833,10
checkerboard,randomKTA,max_alignment,20.0,0.5015176051146659,0.4421865063194441,0.5586160972873321,10
checkerboard,randomKTA,max_alignment,21.0,0.5038727791176342,0.43297126465541014,0.6036578161632155,10
checkerboard,randomKTA,max_alignment,22.0,0.5060446537227297,0.37599616324154367,0.6265934162231529,10
checkerboard,randomKTA,max_alignment,23.0,0.509004534350321,0.43011216267612423,0.6343113808170537,10
checkerboard,randomKTA,max_alignment,24.0,0.5113663221585794,0.41421600102519773,0.634559460747749,10
checkerboard,randomKTA,max_alignment,25.0,0.5049196170490512,0.39413751504137623,0.6243595555476278,10
checkerboard,randomKTA,max_alignment,26.0,0.513804433467208,0.43652618830858275,0.6150693046848378,10
checkerboard,randomKTA,max_alignment,27.0,0.5141829098644723,0.41690946175946003,0.5933594828042321,10
checkerboard,randomKTA,max_alignment,28.0,0.5044272155616862,0.40174410885270617,0.6077979107999096,10
checkerboard,randomKTA,max_alignment,29.0,0.5074997821222788,0.4337519378394118,0.63843803065156,10
checkerboard,randomKTA,max_alignment,30.0,0.5121861149717101,0.4183106443622651,0.650686752886448,10
checkerboard,randomKTA,max_alignment,31.0,0.5117765754887059,0.3966635041201336,0.655866147031503,10
checkerboard,randomKTA,max_alignment,32.0,0.5102515553180131,0.3953949905272591,0.6521753171057705,10
checkerboard,randomKTA,max_alignment,33.0,0.5181772920104623,0.3908423654120713,0.6474464461971107,10
checkerboard,randomKTA,max_alignment,34.0,0.5151069968648536,0.39810212764935016,0.6371865252701148,10
checkerboard,randomKTA,max_alignment,35.0,0.5219571131333582,0.41052611015217916,0.626601828557541,10
checkerboard,randomKTA,max_alignment,36.0,0.515532950353631,0.38771096305592817,0.6170088984742763,10
checkerboard,randomKTA,max_alignment,37.0,0.5335251076221281,0.4325991209650299,0.6192753384116904,10
checkerboard,randomKTA,max_alignment,38.0,0.5448512885012908,0.4602393674783479,0.6208319072083331,10
checkerboard,randomKTA,max_alignment,39.0,0.551804911985111,0.46840469621981773,0.6505477511076967,10
checkerboard,randomKTA,max_alignment,40.0,0.5517502695435196,0.45804986911831136,0.6652391141841087,10
checkerboard,randomKTA,max_alignment,41.0,0.536175721833707,0.4412775855894811,0.6379326907031669,10
checkerboard,randomKTA,max_alignment,42.0,0.5355379031971372,0.42899557576748365,0.6602128866218677,10
checkerboard,randomKTA,max_alignment,43.0,0.5417693663654102,0.412319069738628,0.6818234856164654,10
checkerboard,randomKTA,max_alignment,44.0,0.5221046123635926,0.41889257708154226,0.6999833268119396,10
checkerboard,randomKTA,max_alignment,45.0,0.5336808854478828,0.3904193282803894,0.7259298529322804,10
checkerboard,randomKTA,max_alignment,46.0,0.5629522061288431,0.43500059094972854,0.7562463073936759,10
checkerboard,randomKTA,max_alignment,47.0,0.5692852675902682,0.42297537208201996,0.7790571648884577,10
checkerboard,randomKTA,max_alignment,48.0,0.5617092153403812,0.4249038391228556,0.7636236261548089,10
checkerboard,randomKTA,max_alignment,49.0,0.5694871372197032,0.42389015967301397,0.7544632277283045,10
checkerboard,randomKTA,max_alignment,50.0,0.5747324435940958,0.4338039069675474,0.752196072834287,10
checkerboard,randomKTA,max_alignment,51.0,0.5668895646219108,0.43522456089421235,0.7517567763592269,10
checkerboard,randomKTA,max_alignment,52.0,0.543455245764535,0.4206743385071516,0.7389266391205314,10
checkerboard,randomKTA,max_alignment,53.0,0.558213838031991,0.39100138117222843,0.7291405532172169,10
checkerboard,randomKTA,max_alignment,54.0,0.5563941200596566,0.3984488163723597,0.7351854858398881,10
checkerboard,randomKTA,max_alignment,55.0,0.5756984243797799,0.3861132566663107,0.7502181965704326,10
checkerboard,randomKTA,max_alignment,56.0,0.5808582727498859,0.4194280105753043,0.7557369426634165,10
checkerboard,randomKTA,max_alignment,57.0,0.5818904237692766,0.452110438142956,0.7488911420426253,10
checkerboard,randomKTA,max_alignment,58.0,0.5853080271073662,0.4556413485275484,0.7352594947944185,10
checkerboard,randomKTA,max_alignment,59.0,0.5765153648384909,0.4358167114056549,0.7253771304772895,10
checkerboard,randomKTA,max_alignment,60.0,0.5696499256214554,0.4719229504612278,0.7137034282125282,10
checkerboard,randomKTA,max_alignment,61.0,0.5736156586877957,0.4652093864183088,0.7130441969901871,10
checkerboard,randomKTA,max_alignment,62.0,0.5623490418597525,0.44271974275313536,0.7069100922457144,10
checkerboard,randomKTA,max_alignment,63.0,0.5727555537165768,0.42488740379277573,0.7279074793502797,10
checkerboard,randomKTA,max_alignment,64.0,0.5850359784043782,0.41464714214258697,0.7627683435360469,10
checkerboard,randomKTA,max_alignment,65.0,0.5935093802576459,0.4057363113932967,0.7902989094617835,10
checkerboard,randomKTA,max_alignment,66.0,0.5847739446431107,0.39129864632547734,0.7927048779052974,10
checkerboard,randomKTA,max_alignment,67.0,0.5845378002711523,0.38671015195352393,0.7945535830118216,10
checkerboard,randomKTA,max_alignment,68.0,0.5839647385087642,0.3942690974078129,0.8024468465779854,10
checkerboard,randomKTA,max_alignment,69.0,0.5846401836558863,0.4131196910578031,0.7821882929667753,10
checkerboard,randomKTA,max_alignment,70.0,0.583284152333108,0.397855250273197,0.7654882209051102,10
checkerboard,randomKTA,max_alignment,71.0,0.5890077751135225,0.39690805456100553,0.7607356297946142,10
checkerboard,randomKTA,max_alignment,72.0,0.5983611463509099,0.42089548404241095,0.7737318803711634,10
checkerboard,randomKTA,max_alignment,73.0,0.6047210388386313,0.46551950072624254,0.8000015938217475,10
checkerboard,randomKTA,max_alignment,74.0,0.6060889915391224,0.4930711296937282,0.8254611443282555,10
checkerboard,randomKTA,max_alignment,75.0,0.6211152340277495,0.49250227535287766,0.8520207752959927,10
checkerboard,randomKTA,max_alignment,76.0,0.6162427495875596,0.4751893761064103,0.8749633806548506,10
checkerboard,randomKTA,max_alignment,77.0,0.6145874282886161,0.4868430145268667,0.8798595140010077,10
checkerboard,randomKTA,max_alignment,78.0,0.6325637388690757,0.45113321280810187,0.8940909453538892,10
checkerboard,randomKTA,max_alignment,79.0,0.6277629987342498,0.415867834218558,0.8940204570685927,10
checkerboard,randomKTA,max_alignment,80.0,0.6566938564765027,0.5026513031375396,0.8884293830128984,10
checkerboard,randomKTA,max_alignment,81.0,0.661497460372205,0.5199531036381191,0.9111403711681044,10
checkerboard,randomKTA,max_alignment,82.0,0.6527023520847763,0.4655854038778118,0.9211901405824827,10
checkerboard,randomKTA,max_alignment,83.0,0.6531752579326792,0.41559276462293165,0.9264629917429517,10
checkerboard,randomKTA,max_alignment,84.0,0.6450727843912548,0.38502224177320116,0.9275726656048799,10
checkerboard,randomKTA,max_alignment,85.0,0.6489689007091116,0.42172732886698244,0.9212565511623759,10
checkerboard,randomKTA,max_alignment,86.0,0.6439630971746353,0.4344591296039001,0.901708858850934,10
checkerboard,randomKTA,max_alignment,87.0,0.6381114496207496,0.44851979438599876,0.8932843130261213,10
checkerboard,randomKTA,max_alignment,88.0,0.6392786532369168,0.4795959857245143,0.8852388555224882,10
checkerboard,randomKTA,max_alignment,89.0,0.6385503092077592,0.4969407302110407,0.8819131883962744,10
checkerboard,randomKTA,max_alignment,90.0,0.6520631886980233,0.5054427183088811,0.8771295305344791,10
checkerboard,randomKTA,max_alignment,91.0,0.6579867565894394,0.49930866437877547,0.8732044612005792,10
checkerboard,randomKTA,max_alignment,92.0,0.6636587508928857,0.48326179949126447,0.8708791376430157,10
checkerboard,randomKTA,max_alignment,93.0,0.6697584619313182,0.4800152680162513,0.8752116970411086,10
checkerboard,randomKTA,max_alignment,94.0,0.6767944734212094,0.47787062944232567,0.8906689292491444,10
checkerboard,randomKTA,max_alignment,95.0,0.6841602139667426,0.4727905060695155,0.9109416014997898,10
checkerboard,randomKTA,max_alignment,96.0,0.6983448560667489,0.49273928506113374,0.9158824466055622,10
checkerboard,randomKTA,max_alignment,97.0,0.6972475814796832,0.4987248928216346,0.9110190573281638,10
checkerboard,randomKTA,max_alignment,98.0,0.6897480816935087,0.48283798079158696,0.9096236173223495,10
checkerboard,randomKTA,max_alignment,99.0,0.6714067172289475,0.5159878438114183,0.9172512503226418,10
checkerboard,randomKTA,max_alignment,100.0,0.6966683397989958,0.5869107754532935,0.9150518363447081,10
checkerboard,quackKTA,max_alignment,1.0,0.5297479311091079,0.4098615779468205,0.7023279865098581,10
checkerboard,quackKTA,max_alignment,2.0,0.5297479311091079,0.4098615779468205,0.7023279865098581,10
checkerboard,quackKTA,max_alignment,3.0,0.561925410362276,0.44379968587223206,0.7732794034273234,10
checkerboard,quackKTA,max_alignment,4.0,0.561925410362276,0.44379968587223206,0.7732794034273234,10
checkerboard,quackKTA,max_alignment,5.0,0.5525718651214909,0.41066759015526294,0.7744302518011754,10
checkerboard,quackKTA,max_alignment,6.0,0.5525718651214909,0.41066759015526294,0.7744302518011754,10
checkerboard,quackKTA,max_alignment,7.0,0.5450726256872376,0.41457155477012825,0.7900337391606501,10
checkerboard,quackKTA,max_alignment,8.0,0.5450726256872376,0.41457155477012825,0.7900337391606501,10
checkerboard,quackKTA,max_alignment,9.0,0.5549884026060637,0.4353436675038361,0.7858370551843084,10
checkerboard,quackKTA,max_alignment,10.0,0.5549884026060637,0.4353436675038361,0.7858370551843084,10
checkerboard,quackKTA,max_alignment,11.0,0.5408981938882015,0.44088041830638064,0.7246268729814642,10
checkerboard,quackKTA,max_alignment,12.0,0.5408981938882015,0.44088041830638064,0.7246268729814642,10
checkerboard,quackKTA,max_alignment,13.0,0.5131121264550231,0.4308438930231217,0.6174351712884536,10
checkerboard,quackKTA,max_alignment,14.0,0.5131121264550231,0.4308438930231217,0.6174351712884536,10
checkerboard,quackKTA,max_alignment,15.0,0.5381174296272699,0.41564376281670445,0.7068998653566518,10
checkerboard,quackKTA,max_alignment,16.0,0.5381174296272699,0.41564376281670445,0.7068998653566518,10
checkerboard,quackKTA,max_alignment,17.0,0.5167767730789092,0.3942630395225689,0.6941535962598651,10
checkerboard,quackKTA,max_alignment,18.0,0.5167767730789092,0.3942630395225689,0.6941535962598651,10
checkerboard,quackKTA,max_alignment,19.0,0.5244495746704323,0.4167313360964422,0.7462329887360845,10
checkerboard,quackKTA,max_alignment,20.0,0.5244495746704323,0.4167313360964422,0.7462329887360845,10
checkerboard,quackKTA,max_alignment,21.0,0.568734686437532,0.4275484356721415,0.8543030966729727,10
checkerboard,quackKTA,max_alignment,22.0,0.568734686437532,0.4275484356721415,0.8543030966729727,10
checkerboard,quackKTA,max_alignment,23.0,0.5585480874917826,0.3853173453294,0.9037755800245997,10
checkerboard,quackKTA,max_alignment,24.0,0.5585480874917826,0.3853173453294,0.9037755800245997,10
checkerboard,quackKTA,max_alignment,25.0,0.5697990521521563,0.45971522009892446,0.9181728681318244,10
checkerboard,quackKTA,max_alignment,26.0,0.5697990521521563,0.45971522009892446,0.9181728681318244,10
checkerboard,quackKTA,max_alignment,27.0,0.5763742947011031,0.47314046210892224,0.9181924143031686,10
checkerboard,quackKTA,max_alignment,28.0,0.5763742947011031,0.47314046210892224,0.9181924143031686,10
checkerboard,quackKTA,max_alignment,29.0,0.5748296580865982,0.391860743621837,0.9108523719060027,10
checkerboard,quackKTA,max_alignment,30.0,0.5748296580865982,0.391860743621837,0.9108523719060027,10
checkerboard,quackKTA,max_alignment,31.0,0.5895076696412134,0.406070278041874,0.9012343669058763,10
checkerboard,quackKTA,max_alignment,32.0,0.5895076696412134,0.406070278041874,0.9012343669058763,10
checkerboard,quackKTA,max_alignment,33.0,0.5849849972405867,0.40726199216450754,0.9020309668864035,10
checkerboard,quackKTA,max_alignment,34.0,0.5849849972405867,0.40726199216450754,0.9020309668864035,10
checkerboard,quackKTA,max_alignment,35.0,0.6102467670262743,0.42852581277427165,0.9225002906736284,10
checkerboard,quackKTA,max_alignment,36.0,0.6102467670262743,0.42852581277427165,0.9225002906736284,10
checkerboard,quackKTA,max_alignment,37.0,0.6159903801595419,0.4105378700171931,0.9382373429279948,10
checkerboard,quackKTA,max_alignment,38.0,0.6159903801595419,0.4105378700171931,0.9382373429279948,10
checkerboard,quackKTA,max_alignment,39.0,0.6455136788280923,0.4784658787543967,0.9492881665317229,10
checkerboard,quackKTA,max_alignment,40.0,0.6455136788280923,0.4784658787543967,0.9492881665317229,10
checkerboard,quackKTA,max_alignment,41.0,0.6497725932069203,0.42271279660703615,0.9567797969875026,10
checkerboard,quackKTA,max_alignment,42.0,0.6497725932069203,0.42271279660703615,0.9567797969875026,10
checkerboard,quackKTA,max_alignment,43.0,0.6573844222812335,0.4353805378231227,0.9615645649284604,10
checkerboard,quackKTA,max_alignment,44.0,0.6573844222812335,0.4353805378231227,0.9615645649284604,10
checkerboard,quackKTA,max_alignment,45.0,0.7092146375123762,0.49438341140785996,0.964360920507016,10
checkerboard,quackKTA,max_alignment,46.0,0.7092146375123762,0.49438341140785996,0.964360920507016,10
checkerboard,quackKTA,max_alignment,47.0,0.7216832363223257,0.5015682156801927,0.965777775671451,10
checkerboard,quackKTA,max_alignment,48.0,0.7216832363223257,0.5015682156801927,0.965777775671451,10
checkerboard,quackKTA,max_alignment,49.0,0.7152880620984441,0.456199277532113,0.9662276990227404,10
checkerboard,quackKTA,max_alignment,50.0,0.7152880620984441,0.456199277532113,0.9662276990227404,10
checkerboard,quackKTA,max_alignment,51.0,0.7261990099911003,0.5264132940788503,0.9659830016712306,10
checkerboard,quackKTA,max_alignment,52.0,0.7261990099911003,0.5264132940788503,0.9659830016712306,10
checkerboard,quackKTA,max_alignment,53.0,0.7537873484551456,0.5322748246681192,0.9652491381443594,10
checkerboard,quackKTA,max_alignment,54.0,0.7537873484551456,0.5322748246681192,0.9652491381443594,10
checkerboard,quackKTA,max_alignment,55.0,0.7657091561208513,0.5357263248367509,0.9641968458093199,10
checkerboard,quackKTA,max_alignment,56.0,0.7657091561208513,0.5357263248367509,0.9641968458093199,10
checkerboard,quackKTA,max_alignment,57.0,0.771263322860731,0.5358071875806356,0.9629425363837174,10
checkerboard,quackKTA,max_alignment,58.0,0.771263322860731,0.5358071875806356,0.9629425363837174,10
checkerboard,quackKTA,max_alignment,59.0,0.7579477620334389,0.48891505645017214,0.9615524760873388,10
checkerboard,quackKTA,max_alignment,60.0,0.7579477620334389,0.48891505645017214,0.9615524760873388,10
checkerboard,quackKTA,max_alignment,61.0,0.7545756936030064,0.47089057988461097,0.9600612691768845,10
checkerboard,quackKTA,max_alignment,62.0,0.7545756936030064,0.47089057988461097,0.9600612691768845,10
checkerboard,quackKTA,max_alignment,63.0,0.7566264299539516,0.4638137560365416,0.9584879705062345,10
checkerboard,quackKTA,max_alignment,64.0,0.7566264299539516,0.4638137560365416,0.9584879705062345,10
checkerboard,quackKTA,max_alignment,65.0,0.7568168083632424,0.44477997924192336,0.9568446906810499,10
checkerboard,quackKTA,max_alignment,66.0,0.7568168083632424,0.44477997924192336,0.9568446906810499,10
checkerboard,quackKTA,max_alignment,67.0,0.7574538047731496,0.42269570209198365,0.9594895936342361,10
checkerboard,quackKTA,max_alignment,68.0,0.7574538047731496,0.42269570209198365,0.9594895936342361,10
checkerboard,quackKTA,max_alignment,69.0,0.7588805698231612,0.4250534444829785,0.9619672986783824,10
checkerboard,quackKTA,max_alignment,70.0,0.7588805698231612,0.4250534444829785,0.9619672986783824,10
checkerboard,quackKTA,max_alignment,71.0,0.7623507816631026,0.46026290567847783,0.9612462068550437,10
checkerboard,quackKTA,max_alignment,72.0,0.7623507816631026,0.46026290567847783,0.9612462068550437,10
checkerboard,quackKTA,max_alignment,73.0,0.7637882354833143,0.49089672121036537,0.9556775944837226,10
checkerboard,quackKTA,max_alignment,74.0,0.7637882354833143,0.49089672121036537,0.9556775944837226,10
checkerboard,quackKTA,max_alignment,75.0,0.7643895639015861,0.5064852312513276,0.9479573438693232,10
checkerboard,quackKTA,max_alignment,76.0,0.7643895639015861,0.5064852312513276,0.9479573438693232,10
checkerboard,quackKTA,max_alignment,77.0,0.7642187932706753,0.4993727213809562,0.946149033067011,10
checkerboard,quackKTA,max_alignment,78.0,0.7642187932706753,0.4993727213809562,0.946149033067011,10
checkerboard,quackKTA,max_alignment,79.0,0.7635606680726823,0.4894910448572659,0.9443740451341665,10
checkerboard,quackKTA,max_alignment,80.0,0.7635606680726823,0.4894910448572659,0.9443740451341665,10
checkerboard,quackKTA,max_alignment,81.0,0.762557699592233,0.4770481933918243,0.9426530114934625,10
checkerboard,quackKTA,max_alignment,82.0,0.762557699592233,0.4770481933918243,0.9426530114934625,10
checkerboard,quackKTA,max_alignment,83.0,0.7612182841716147,0.4628108021977396,0.9410060167335301,10
checkerboard,quackKTA,max_alignment,84.0,0.7612182841716147,0.4628108021977396,0.9410060167335301,10
checkerboard,quackKTA,max_alignment,85.0,0.7594945071801146,0.4476806156982036,0.9394512356047044,10
checkerboard,quackKTA,max_alignment,86.0,0.7594945071801146,0.4476806156982036,0.9394512356047044,10
checkerboard,quackKTA,max_alignment,87.0,0.7576747482109023,0.43504100336338125,0.9380049847098048,10
checkerboard,quackKTA,max_alignment,88.0,0.7576747482109023,0.43504100336338125,0.9380049847098048,10
checkerboard,quackKTA,max_alignment,89.0,0.7584368049214006,0.45057694252071195,0.9366793773750588,10
checkerboard,quackKTA,max_alignment,90.0,0.7584368049214006,0.45057694252071195,0.9366793773750588,10
checkerboard,quackKTA,max_alignment,91.0,0.7589536168403301,0.4641402766622546,0.9354826848054228,10
checkerboard,quackKTA,max_alignment,92.0,0.7589536168403301,0.4641402766622546,0.9354826848054228,10
checkerboard,quackKTA,max_alignment,93.0,0.7592758212487106,0.47687332382286324,0.9344185512008925,10
checkerboard,quackKTA,max_alignment,94.0,0.7592758212487106,0.47687332382286324,0.9344185512008925,10
checkerboard,quackKTA,max_alignment,95.0,0.7589026820867877,0.4896220747784904,0.9334861161820363,10
checkerboard,quackKTA,max_alignment,96.0,0.7589026820867877,0.4896220747784904,0.9334861161820363,10
checkerboard,quackKTA,max_alignment,97.0,0.757093404139778,0.4987374842025608,0.9326809309410574,10
checkerboard,quackKTA,max_alignment,98.0,0.757093404139778,0.4987374842025608,0.9326809309410574,10
checkerboard,quackKTA,max_alignment,99.0,0.7531016824807251,0.493080798733639,0.9319949555212272,10
checkerboard,quackKTA,max_alignment,100.0,0.7531016824807251,0.493080798733639,0.9319949555212272,10
checkerboard,centroidBasedKTA,max_alignment,1.0,0.5377729951206885,0.4100223329571974,0.6721071921283244,10
checkerboard,centroidBasedKTA,max_alignment,2.0,0.570686355282268,0.4442710991552361,0.7486520636829531,10
checkerboard,centroidBasedKTA,max_alignment,3.0,0.5284885000607998,0.3866534369868961,0.8514386694381074,10
checkerboard,centroidBasedKTA,max_alignment,4.0,0.5084287339673439,0.4141296312471989,0.637586546880046,10
checkerboard,centroidBasedKTA,max_alignment,5.0,0.5415128687463353,0.41280933607530196,0.8546858707678185,10
checkerboard,centroidBasedKTA,max_alignment,6.0,0.5266678732813406,0.4065125650793641,0.7482848014555996,10
checkerboard,centroidBasedKTA,max_alignment,7.0,0.5063596595625375,0.43406113389209366,0.6866823703994536,10
checkerboard,centroidBasedKTA,max_alignment,8.0,0.4640208097914263,0.41210589153569394,0.5017967062186551,10
checkerboard,centroidBasedKTA,max_alignment,9.0,0.5043887738554377,0.4098890213726332,0.6483323844240843,10
checkerboard,centroidBasedKTA,max_alignment,10.0,0.5112860062901828,0.3735394310725302,0.8231785644973749,10
checkerboard,centroidBasedKTA,max_alignment,11.0,0.5317418009461327,0.3836366979109101,0.8463639123100499,10
checkerboard,centroidBasedKTA,max_alignment,12.0,0.5398213855407349,0.4502178135570465,0.8535033479757824,10
checkerboard,centroidBasedKTA,max_alignment,13.0,0.5471101639606365,0.3850508978919204,0.8203368866468822,10
checkerboard,centroidBasedKTA,max_alignment,14.0,0.5316623885542493,0.409026653652527,0.8155617039449211,10
checkerboard,centroidBasedKTA,max_alignment,15.0,0.5383888638020436,0.4086963784950584,0.7859578947953487,10
checkerboard,centroidBasedKTA,max_alignment,16.0,0.5268372832698962,0.42525598222212263,0.7841189449632822,10
checkerboard,centroidBasedKTA,max_alignment,17.0,0.5282158307390071,0.4287960489312619,0.7889597567834131,10
checkerboard,centroidBasedKTA,max_alignment,18.0,0.5219200075608457,0.39026411345041434,0.8485207733623422,10
checkerboard,centroidBasedKTA,max_alignment,19.0,0.5240380367367461,0.44899033661984594,0.8481034704640317,10
checkerboard,centroidBasedKTA,max_alignment,20.0,0.5350648622665553,0.42733554673472895,0.7911973992813853,10
checkerboard,centroidBasedKTA,max_alignment,21.0,0.48935200081407537,0.41347989514506006,0.8004112406927724,10
checkerboard,centroidBasedKTA,max_alignment,22.0,0.5123124505464933,0.4097670394208583,0.7778564546040541,10
checkerboard,centroidBasedKTA,max_alignment,23.0,0.5112340529392124,0.4075976851831184,0.760512586501547,10
checkerboard,centroidBasedKTA,max_alignment,24.0,0.5272870588431011,0.4044740410136912,0.8035192059880033,10
checkerboard,centroidBasedKTA,max_alignment,25.0,0.5075541197227018,0.4190611433403262,0.8213264656530882,10
checkerboard,centroidBasedKTA,max_alignment,26.0,0.5492490441035505,0.4378786675958982,0.7915357967565094,10
checkerboard,centroidBasedKTA,max_alignment,27.0,0.5150010209269997,0.38882203692607736,0.8283765675783141,10
checkerboard,centroidBasedKTA,max_alignment,28.0,0.5315560630431485,0.39252698770170613,0.8294311518213299,10
checkerboard,centroidBasedKTA,max_alignment,29.0,0.5483441740523858,0.44319096906089595,0.8273624856757912,10
checkerboard,centroidBasedKTA,max_alignment,30.0,0.5321286174579962,0.4022578691625228,0.8210248089727388,10
checkerboard,centroidBasedKTA,max_alignment,31.0,0.5350742818082538,0.43286036004630957,0.8330627448782432,10
checkerboard,centroidBasedKTA,max_alignment,32.0,0.5396927574349547,0.43387556162968505,0.8111223577715,10
checkerboard,centroidBasedKTA,max_alignment,33.0,0.5028812328884888,0.3691112439650766,0.78825539506788,10
checkerboard,centroidBasedKTA,max_alignment,34.0,0.5263954399530922,0.3918343716412705,0.7658166914124701,10
checkerboard,centroidBasedKTA,max_alignment,35.0,0.5487104841400069,0.4024376562425264,0.7601109560692216,10
checkerboard,centroidBasedKTA,max_alignment,36.0,0.5304548522510018,0.42233075889326227,0.7329771960109002,10
checkerboard,centroidBasedKTA,max_alignment,37.0,0.5539292073699824,0.40916436921928956,0.7996270017761546,10
