method,dataset,centroids,num_iterations,initial_training_accuracy,final_training_accuracy,initial_testing_accuracy,final_testing_accuracy,f1_score,precision,recall,training_time,circuit_executions,initial_kernel_alignment,final_kernel_alignment
greedyKTA,donuts,8.0,60,0.8833333333333333,0.9666666666666667,0.8833333333333333,0.8666666666666667,0.8666666666666667,0.867630700778643,0.867630700778643,33.98035241599973,483102,0.11800495535135269,0.15920138359069824
greedyKTA,donuts,10.0,60,0.8833333333333333,0.9666666666666667,0.8833333333333333,0.85,0.849624060150376,0.8585972850678734,0.8526140155728588,25.624545749999925,483140,0.11800495535135269,0.1479615569114685
fullKTA,donuts,,70,0.8833333333333333,1.0,0.8833333333333333,0.8333333333333334,0.8325892857142857,0.8457142857142858,0.8364849833147943,28.399550375000217,517290,0.11800495535135269,0.3795134127140045
randomKTA,donuts,2.0,70,0.8833333333333333,0.9166666666666666,0.8833333333333333,0.8666666666666667,0.8660714285714286,0.8686868686868687,0.8654060066740823,20.139654999999948,513636,0.11800495535135269,0.1479056030511856
randomKTA,donuts,4.0,70,0.8833333333333333,1.0,0.8833333333333333,0.8666666666666667,0.8666666666666667,0.867630700778643,0.867630700778643,20.088886292000097,513650,0.11800495535135269,0.1788548082113266
randomKTA,donuts,6.0,70,0.8833333333333333,0.9833333333333333,0.8833333333333333,0.85,0.849624060150376,0.8585972850678734,0.8526140155728588,20.466994374999558,513672,0.11800495535135269,0.2283664345741272
randomKTA,donuts,8.0,70,0.8833333333333333,1.0,0.8833333333333333,0.8166666666666667,0.8166157265907197,0.8191964285714286,0.818131256952169,21.666070792000028,513702,0.11800495535135269,0.22356067597866058
randomKTA,donuts,10.0,70,0.8833333333333333,0.9833333333333333,0.8833333333333333,0.85,0.849624060150376,0.8585972850678734,0.8526140155728588,21.50274137500037,513740,0.11800495535135269,0.25051552057266235
quackKTA,donuts,2.0,70,0.8833333333333333,0.9833333333333333,0.8833333333333333,0.8166666666666667,0.8162071846282373,0.8246606334841629,0.8192436040044494,120.89918966599998,5689260,0.1174861267209053,0.16061446070671082
quackKTA,donuts,4.0,70,0.8833333333333333,0.9833333333333333,0.8833333333333333,0.8166666666666667,0.8162071846282373,0.8246606334841629,0.8192436040044494,112.90053312500004,5689260,0.1174861267209053,0.16061446070671082
quackKTA,donuts,6.0,70,0.8833333333333333,0.9833333333333333,0.8833333333333333,0.8166666666666667,0.8162071846282373,0.8246606334841629,0.8192436040044494,121.53130570800022,5689260,0.1174861267209053,0.16061446070671082
quackKTA,donuts,8.0,70,0.8833333333333333,0.9833333333333333,0.8833333333333333,0.8166666666666667,0.8162071846282373,0.8246606334841629,0.8192436040044494,112.75415537499975,5689260,0.1174861267209053,0.16061446070671082
quackKTA,donuts,10.0,70,0.8833333333333333,0.9833333333333333,0.8833333333333333,0.8166666666666667,0.8162071846282373,0.8246606334841629,0.8192436040044494,112.79845058299998,5689260,0.1174861267209053,0.16061446070671082
centroidBasedKTA,donuts,2.0,700,0.8833333333333333,1.0,0.8833333333333333,0.8666666666666667,0.8665183537263625,0.8720538720538721,0.8687430478309233,70.97525166599917,524660,0.14359112083911896,0.14084197580814362
centroidBasedKTA,donuts,4.0,700,0.8833333333333333,1.0,0.8833333333333333,0.9166666666666666,0.9166435120866907,0.9196428571428572,0.9182424916573971,73.41739870800029,530260,0.14394433796405792,0.14473794400691986
centroidBasedKTA,donuts,6.0,700,0.8833333333333333,0.9833333333333333,0.8833333333333333,0.8666666666666667,0.8665183537263625,0.8665183537263625,0.8665183537263625,72.93687362499986,535860,0.14378607273101807,0.11921636015176773
centroidBasedKTA,donuts,8.0,700,0.8833333333333333,1.0,0.8833333333333333,0.8666666666666667,0.8666666666666667,0.867630700778643,0.867630700778643,73.6570652499995,541460,0.08763590455055237,0.12951892614364624
centroidBasedKTA,donuts,10.0,700,0.8833333333333333,0.9833333333333333,0.8833333333333333,0.8666666666666667,0.8666666666666667,0.867630700778643,0.867630700778643,73.934329875,547060,0.1271224021911621,0.1365361213684082
greedyKTA,donuts,2.0,70,0.8833333333333333,0.8166666666666667,0.8833333333333333,0.7833333333333333,0.7827903091060986,0.7834821428571428,0.7825361512791991,25.159704916999544,562636,0.11800495535135269,0.10004529356956482
greedyKTA,donuts,4.0,70,0.8833333333333333,0.9666666666666667,0.8833333333333333,0.85,0.849624060150376,0.8585972850678734,0.8526140155728588,25.62846583299961,562650,0.11800495535135269,0.17652422189712524
greedyKTA,donuts,6.0,70,0.8833333333333333,0.9833333333333333,0.8833333333333333,0.85,0.849624060150376,0.8585972850678734,0.8526140155728588,25.88376429100026,562672,0.11800495535135269,0.15596851706504822
greedyKTA,donuts,8.0,70,0.8833333333333333,0.95,0.8833333333333333,0.8333333333333334,0.8325892857142857,0.8457142857142858,0.8364849833147943,26.914238833000127,562702,0.11800495535135269,0.1627252846956253
greedyKTA,donuts,10.0,70,0.8833333333333333,0.9833333333333333,0.8833333333333333,0.8666666666666667,0.8665183537263625,0.8665183537263625,0.8665183537263625,26.928694167000685,562740,0.11800495535135269,0.15786316990852356
fullKTA,donuts,,80,0.8833333333333333,1.0,0.8833333333333333,0.85,0.849624060150376,0.8585972850678734,0.8526140155728588,30.495617916999436,589890,0.11800495535135269,0.38202375173568726
randomKTA,donuts,2.0,80,0.8833333333333333,0.9333333333333333,0.8833333333333333,0.8666666666666667,0.8660714285714286,0.8686868686868687,0.8654060066740823,20.906017541999972,586236,0.11800495535135269,0.1504807472229004
randomKTA,donuts,4.0,80,0.8833333333333333,1.0,0.8833333333333333,0.8,0.7991071428571428,0.8114285714285714,0.8031145717463849,20.96530683400033,586250,0.11800495535135269,0.18405963480472565
randomKTA,donuts,6.0,80,0.8833333333333333,1.0,0.8833333333333333,0.8666666666666667,0.8666666666666667,0.867630700778643,0.867630700778643,39.35777879199941,586272,0.11800495535135269,0.24296443164348602
randomKTA,donuts,8.0,80,0.8833333333333333,1.0,0.8833333333333333,0.8666666666666667,0.8665183537263625,0.8720538720538721,0.8687430478309233,22.527197041000363,586302,0.11800495535135269,0.2159811556339264
randomKTA,donuts,10.0,80,0.8833333333333333,1.0,0.8833333333333333,0.8666666666666667,0.8665183537263625,0.8720538720538721,0.8687430478309233,22.329673666999952,586340,0.11800495535135269,0.2445554882287979
quackKTA,donuts,2.0,80,0.8833333333333333,0.9833333333333333,0.8833333333333333,0.8166666666666667,0.8162071846282373,0.8246606334841629,0.8192436040044494,125.31472683300035,6500460,0.1174861267209053,0.1659841686487198
quackKTA,donuts,4.0,80,0.8833333333333333,0.9833333333333333,0.8833333333333333,0.8166666666666667,0.8162071846282373,0.8246606334841629,0.8192436040044494,143.6122161250005,6500460,0.1174861267209053,0.1659841686487198
quackKTA,donuts,6.0,80,0.8833333333333333,0.9833333333333333,0.8833333333333333,0.8166666666666667,0.8162071846282373,0.8246606334841629,0.8192436040044494,125.32324970799982,6500460,0.1174861267209053,0.1659841686487198
quackKTA,donuts,8.0,80,0.8833333333333333,0.9833333333333333,0.8833333333333333,0.8166666666666667,0.8162071846282373,0.8246606334841629,0.8192436040044494,125.28292270800011,6500460,0.1174861267209053,0.1659841686487198
quackKTA,donuts,10.0,80,0.8833333333333333,0.9833333333333333,0.8833333333333333,0.8166666666666667,0.8162071846282373,0.8246606334841629,0.8192436040044494,125.18003191700063,6500460,0.1174861267209053,0.1659841686487198
centroidBasedKTA,donuts,2.0,800,0.8833333333333333,1.0,0.8833333333333333,0.8666666666666667,0.8665183537263625,0.8720538720538721,0.8687430478309233,80.29700475000027,598060,0.14359112083911896,0.133433535695076
centroidBasedKTA,donuts,4.0,800,0.8833333333333333,1.0,0.8833333333333333,0.9166666666666666,0.9166435120866907,0.9196428571428572,0.9182424916573971,81.13971637499981,604460,0.14394433796405792,0.11879891157150269
centroidBasedKTA,donuts,6.0,800,0.8833333333333333,0.9833333333333333,0.8833333333333333,0.8666666666666667,0.8665183537263625,0.8665183537263625,0.8665183537263625,80.68485033399975,610860,0.14378607273101807,0.12610651552677155
centroidBasedKTA,donuts,8.0,800,0.8833333333333333,1.0,0.8833333333333333,0.8666666666666667,0.8666666666666667,0.867630700778643,0.867630700778643,61.78677045900076,617260,0.08763590455055237,0.12830176949501038
centroidBasedKTA,donuts,10.0,800,0.8833333333333333,0.9833333333333333,0.8833333333333333,0.8666666666666667,0.8666666666666667,0.867630700778643,0.867630700778643,81.48984391700014,623660,0.1271224021911621,0.13807086646556854
greedyKTA,donuts,2.0,80,0.8833333333333333,0.9666666666666667,0.8833333333333333,0.8333333333333334,0.8325892857142857,0.8457142857142858,0.8364849833147943,26.414831666000282,642236,0.11800495535135269,0.16063208878040314
greedyKTA,donuts,4.0,80,0.8833333333333333,0.9333333333333333,0.8833333333333333,0.8666666666666667,0.8666666666666667,0.867630700778643,0.867630700778643,26.799312582999846,642250,0.11800495535135269,0.14488740265369415
greedyKTA,donuts,6.0,80,0.8833333333333333,0.9833333333333333,0.8833333333333333,0.7833333333333333,0.7827903091060986,0.7907239819004526,0.78587319243604,26.826701249999132,642272,0.11800495535135269,0.17779140174388885
greedyKTA,donuts,8.0,80,0.8833333333333333,0.9666666666666667,0.8833333333333333,0.8166666666666667,0.8166157265907197,0.8166666666666667,0.8170189098998888,47.91290737500003,642302,0.11800495535135269,0.15180036425590515
greedyKTA,donuts,10.0,80,0.8833333333333333,0.9666666666666667,0.8833333333333333,0.8333333333333334,0.8325892857142857,0.8457142857142858,0.8364849833147943,28.03664941599982,642340,0.11800495535135269,0.16418009996414185
fullKTA,donuts,,90,0.8833333333333333,1.0,0.8833333333333333,0.85,0.849624060150376,0.8585972850678734,0.8526140155728588,32.24133204199916,662490,0.11800495535135269,0.38435593247413635
randomKTA,donuts,2.0,90,0.8833333333333333,0.8833333333333333,0.8833333333333333,0.8833333333333333,0.883300916921367,0.8833333333333333,0.8837597330367075,21.920388457999252,658836,0.11800495535135269,0.1350969672203064
randomKTA,donuts,4.0,90,0.8833333333333333,1.0,0.8833333333333333,0.8,0.7997775305895439,0.8047138047138047,0.8020022246941045,22.60253104200001,658850,0.11800495535135269,0.183782160282135
randomKTA,donuts,6.0,90,0.8833333333333333,1.0,0.8833333333333333,0.8666666666666667,0.8666666666666667,0.867630700778643,0.867630700778643,22.479632500000662,658872,0.11800495535135269,0.2581017017364502
randomKTA,donuts,8.0,90,0.8833333333333333,1.0,0.8833333333333333,0.8666666666666667,0.8665183537263625,0.8720538720538721,0.8687430478309233,23.703483749999577,658902,0.11800495535135269,0.2453591525554657
randomKTA,donuts,10.0,90,0.8833333333333333,1.0,0.8833333333333333,0.8666666666666667,0.8666666666666667,0.867630700778643,0.867630700778643,23.92192495800009,658940,0.11800495535135269,0.251116007566452
quackKTA,donuts,2.0,90,0.8833333333333333,0.9833333333333333,0.8833333333333333,0.8166666666666667,0.8162071846282373,0.8246606334841629,0.8192436040044494,137.45348808299968,7311660,0.1174861267209053,0.16815386712551117
quackKTA,donuts,4.0,90,0.8833333333333333,0.9833333333333333,0.8833333333333333,0.8166666666666667,0.8162071846282373,0.8246606334841629,0.8192436040044494,159.00448666699958,7311660,0.1174861267209053,0.16815386712551117
quackKTA,donuts,6.0,90,0.8833333333333333,0.9833333333333333,0.8833333333333333,0.8166666666666667,0.8162071846282373,0.8246606334841629,0.8192436040044494,138.3593688330002,7311660,0.1174861267209053,0.16815386712551117
quackKTA,donuts,8.0,90,0.8833333333333333,0.9833333333333333,0.8833333333333333,0.8166666666666667,0.8162071846282373,0.8246606334841629,0.8192436040044494,158.74303283299923,7311660,0.1174861267209053,0.16815386712551117
quackKTA,donuts,10.0,90,0.8833333333333333,0.9833333333333333,0.8833333333333333,0.8166666666666667,0.8162071846282373,0.8246606334841629,0.8192436040044494,137.68029908399876,7311660,0.1174861267209053,0.16815386712551117
centroidBasedKTA,donuts,2.0,900,0.8833333333333333,1.0,0.8833333333333333,0.8666666666666667,0.8665183537263625,0.8720538720538721,0.8687430478309233,88.24079133299892,671460,0.14359112083911896,0.13276751339435577
centroidBasedKTA,donuts,4.0,900,0.8833333333333333,1.0,0.8833333333333333,0.9166666666666666,0.9166435120866907,0.9196428571428572,0.9182424916573971,88.68094558400117,678660,0.14394433796405792,0.13782931864261627
centroidBasedKTA,donuts,6.0,900,0.8833333333333333,0.9833333333333333,0.8833333333333333,0.8666666666666667,0.8665183537263625,0.8665183537263625,0.8665183537263625,87.80566725000062,685860,0.14378607273101807,0.1140325590968132
centroidBasedKTA,donuts,8.0,900,0.8833333333333333,1.0,0.8833333333333333,0.8666666666666667,0.8666666666666667,0.867630700778643,0.867630700778643,88.36697699999968,693060,0.08763590455055237,0.12757591903209686
centroidBasedKTA,donuts,10.0,900,0.8833333333333333,0.9833333333333333,0.8833333333333333,0.8666666666666667,0.8666666666666667,0.867630700778643,0.867630700778643,67.49397233399941,700260,0.1271224021911621,0.11816730350255966
greedyKTA,donuts,2.0,90,0.8833333333333333,0.8833333333333333,0.8833333333333333,0.85,0.8499583217560434,0.8526785714285714,0.8515016685205784,27.79186358300103,721836,0.11800495535135269,0.12393771857023239
greedyKTA,donuts,4.0,90,0.8833333333333333,0.9666666666666667,0.8833333333333333,0.8333333333333334,0.8333333333333334,0.8342602892102335,0.8342602892102335,28.068489082999804,721850,0.11800495535135269,0.1575384885072708
greedyKTA,donuts,6.0,90,0.8833333333333333,0.9166666666666666,0.8833333333333333,0.8666666666666667,0.8666666666666667,0.867630700778643,0.867630700778643,28.186771917000442,721872,0.11800495535135269,0.10328847914934158
greedyKTA,donuts,8.0,90,0.8833333333333333,0.9,0.8833333333333333,0.7666666666666667,0.7664071190211346,0.771043771043771,0.7686318131256953,28.657054999999673,721902,0.11800495535135269,0.13644683361053467
greedyKTA,donuts,10.0,90,0.8833333333333333,0.9166666666666666,0.8833333333333333,0.8833333333333333,0.883300916921367,0.8861607142857143,0.8848720800889878,29.321535790999405,721940,0.11800495535135269,0.1335432082414627
fullKTA,donuts,,100,0.8833333333333333,1.0,0.8833333333333333,0.8833333333333333,0.8830409356725146,0.8925339366515836,0.885984427141268,33.95659983299993,735090,0.11800495535135269,0.38629671931266785
randomKTA,donuts,2.0,100,0.8833333333333333,0.95,0.8833333333333333,0.9,0.9,0.9010011123470523,0.9010011123470523,22.790879916999984,731436,0.11800495535135269,0.10874296724796295
randomKTA,donuts,4.0,100,0.8833333333333333,1.0,0.8833333333333333,0.8,0.7997775305895439,0.8047138047138047,0.8020022246941045,23.11173295899971,731450,0.11800495535135269,0.18061985075473785
randomKTA,donuts,6.0,100,0.8833333333333333,0.9666666666666667,0.8833333333333333,0.8666666666666667,0.8665183537263625,0.8720538720538721,0.8687430478309233,23.4207433749998,731472,0.11800495535135269,0.24725204706192017
randomKTA,donuts,8.0,100,0.8833333333333333,1.0,0.8833333333333333,0.85,0.849624060150376,0.8585972850678734,0.8526140155728588,24.484460416999354,731502,0.11800495535135269,0.25564631819725037
randomKTA,donuts,10.0,100,0.8833333333333333,1.0,0.8833333333333333,0.85,0.849624060150376,0.8585972850678734,0.8526140155728588,24.421379249999518,731540,0.11800495535135269,0.2687865197658539
quackKTA,donuts,2.0,100,0.8833333333333333,0.9833333333333333,0.8833333333333333,0.8333333333333334,0.8325892857142857,0.8457142857142858,0.8364849833147943,150.17581041700032,8122860,0.1174861267209053,0.16606523096561432
quackKTA,donuts,4.0,100,0.8833333333333333,0.9833333333333333,0.8833333333333333,0.8333333333333334,0.8325892857142857,0.8457142857142858,0.8364849833147943,150.53816737499983,8122860,0.1174861267209053,0.16606523096561432
quackKTA,donuts,6.0,100,0.8833333333333333,0.9833333333333333,0.8833333333333333,0.8333333333333334,0.8325892857142857,0.8457142857142858,0.8364849833147943,150.09236429200064,8122860,0.1174861267209053,0.16606523096561432
quackKTA,donuts,8.0,100,0.8833333333333333,0.9833333333333333,0.8833333333333333,0.8333333333333334,0.8325892857142857,0.8457142857142858,0.8364849833147943,173.65220379099992,8122860,0.1174861267209053,0.16606523096561432
quackKTA,donuts,10.0,100,0.8833333333333333,0.9833333333333333,0.8833333333333333,0.8333333333333334,0.8325892857142857,0.8457142857142858,0.8364849833147943,150.38004100000035,8122860,0.1174861267209053,0.16606523096561432
centroidBasedKTA,donuts,2.0,1000,0.8833333333333333,1.0,0.8833333333333333,0.8666666666666667,0.8665183537263625,0.8720538720538721,0.8687430478309233,95.49726350000128,744860,0.14359112083911896,0.11231308430433273
centroidBasedKTA,donuts,4.0,1000,0.8833333333333333,1.0,0.8833333333333333,0.9166666666666666,0.9166435120866907,0.9196428571428572,0.9182424916573971,96.51493729100002,752860,0.14394433796405792,0.11185598373413086
centroidBasedKTA,donuts,6.0,1000,0.8833333333333333,0.9833333333333333,0.8833333333333333,0.8666666666666667,0.8665183537263625,0.8665183537263625,0.8665183537263625,95.98689912500049,760860,0.14378607273101807,0.1302783191204071
centroidBasedKTA,donuts,8.0,1000,0.8833333333333333,1.0,0.8833333333333333,0.8666666666666667,0.8666666666666667,0.867630700778643,0.867630700778643,96.1468198750008,768860,0.08763590455055237,0.1136218011379242
centroidBasedKTA,donuts,10.0,1000,0.8833333333333333,0.9833333333333333,0.8833333333333333,0.8666666666666667,0.8666666666666667,0.867630700778643,0.867630700778643,72.22825579200071,776860,0.1271224021911621,0.13294871151447296
greedyKTA,donuts,2.0,100,0.8833333333333333,0.8833333333333333,0.8833333333333333,0.8166666666666667,0.8162071846282373,0.8169642857142857,0.8159065628476085,53.01039574999959,801436,0.11800495535135269,0.13224457204341888
greedyKTA,donuts,4.0,100,0.8833333333333333,1.0,0.8833333333333333,0.8666666666666667,0.8666666666666667,0.867630700778643,0.867630700778643,28.802007374999448,801450,0.11800495535135269,0.14448553323745728
greedyKTA,donuts,6.0,100,0.8833333333333333,0.9666666666666667,0.8833333333333333,0.8333333333333334,0.8333333333333334,0.8342602892102335,0.8342602892102335,29.146317999999155,801472,0.11800495535135269,0.16509826481342316
greedyKTA,donuts,8.0,100,0.8833333333333333,0.9833333333333333,0.8833333333333333,0.8333333333333334,0.8331479421579533,0.8383838383838383,0.8353726362625139,30.163973707998593,801502,0.11800495535135269,0.1745019108057022
greedyKTA,donuts,10.0,100,0.8833333333333333,0.8333333333333334,0.8833333333333333,0.8,0.7997775305895439,0.7997775305895439,0.7997775305895439,30.19530366700019,801540,0.11800495535135269,0.11664440482854843
fullKTA,donuts,,150,0.8833333333333333,1.0,0.8833333333333333,0.8833333333333333,0.8830409356725146,0.8925339366515836,0.885984427141268,42.51525254199987,1098090,0.11800495535135269,0.39584097266197205
randomKTA,donuts,2.0,150,0.8833333333333333,0.9666666666666667,0.8833333333333333,0.85,0.8499583217560434,0.8526785714285714,0.8515016685205784,27.55213158299921,1094436,0.11800495535135269,0.15847647190093994
randomKTA,donuts,4.0,150,0.8833333333333333,1.0,0.8833333333333333,0.8833333333333333,0.883300916921367,0.8833333333333333,0.8837597330367075,27.533080207998864,1094450,0.11800495535135269,0.1745733916759491
randomKTA,donuts,6.0,150,0.8833333333333333,1.0,0.8833333333333333,0.85,0.8499583217560434,0.8526785714285714,0.8515016685205784,27.969134709001082,1094472,0.11800495535135269,0.2079409807920456
randomKTA,donuts,8.0,150,0.8833333333333333,0.9833333333333333,0.8833333333333333,0.85,0.848951048951049,0.8680555555555556,0.853726362625139,29.242356916998688,1094502,0.11800495535135269,0.3253582715988159
randomKTA,donuts,10.0,150,0.8833333333333333,1.0,0.8833333333333333,0.85,0.849624060150376,0.8585972850678734,0.8526140155728588,28.70330195799943,1094540,0.11800495535135269,0.299698144197464
quackKTA,donuts,2.0,150,0.8833333333333333,0.9833333333333333,0.8833333333333333,0.85,0.849624060150376,0.8585972850678734,0.8526140155728588,238.62403000000086,12178860,0.1174861267209053,0.15255552530288696
quackKTA,donuts,4.0,150,0.8833333333333333,0.9833333333333333,0.8833333333333333,0.85,0.849624060150376,0.8585972850678734,0.8526140155728588,213.16254420900077,12178860,0.1174861267209053,0.15255552530288696
quackKTA,donuts,6.0,150,0.8833333333333333,0.9833333333333333,0.8833333333333333,0.85,0.849624060150376,0.8585972850678734,0.8526140155728588,238.55801350000002,12178860,0.1174861267209053,0.15255552530288696
quackKTA,donuts,8.0,150,0.8833333333333333,0.9833333333333333,0.8833333333333333,0.85,0.849624060150376,0.8585972850678734,0.8526140155728588,213.03156816699993,12178860,0.1174861267209053,0.15255552530288696
quackKTA,donuts,10.0,150,0.8833333333333333,0.9833333333333333,0.8833333333333333,0.85,0.849624060150376,0.8585972850678734,0.8526140155728588,239.1171054160004,12178860,0.1174861267209053,0.15255552530288696
centroidBasedKTA,donuts,2.0,1500,0.8833333333333333,1.0,0.8833333333333333,0.8666666666666667,0.8665183537263625,0.8720538720538721,0.8687430478309233,123.01111362499978,1111860,0.14359112083911896,0.12193595618009567
centroidBasedKTA,donuts,4.0,1500,0.8833333333333333,1.0,0.8833333333333333,0.9166666666666666,0.9166435120866907,0.9196428571428572,0.9182424916573971,123.55493224999918,1123860,0.14394433796405792,0.09991466999053955
centroidBasedKTA,donuts,6.0,1500,0.8833333333333333,0.9833333333333333,0.8833333333333333,0.8666666666666667,0.8665183537263625,0.8665183537263625,0.8665183537263625,123.26076512500003,1135860,0.14378607273101807,0.13913199305534363
centroidBasedKTA,donuts,8.0,1500,0.8833333333333333,1.0,0.8833333333333333,0.8666666666666667,0.8666666666666667,0.867630700778643,0.867630700778643,123.8089105830004,1147860,0.08763590455055237,0.149947389960289
centroidBasedKTA,donuts,10.0,1500,0.8833333333333333,0.9833333333333333,0.8833333333333333,0.9,0.899888765294772,0.9057239057239057,0.9021134593993326,124.214975375,1159860,0.1271224021911621,0.11623097211122513
greedyKTA,donuts,2.0,150,0.8833333333333333,0.9833333333333333,0.8833333333333333,0.8166666666666667,0.8166157265907197,0.8191964285714286,0.818131256952169,33.81420649999927,1199436,0.11800495535135269,0.14649474620819092
greedyKTA,donuts,4.0,150,0.8833333333333333,0.9833333333333333,0.8833333333333333,0.8833333333333333,0.883300916921367,0.8861607142857143,0.8848720800889878,33.87631425000109,1199450,0.11800495535135269,0.16236093640327454
greedyKTA,donuts,6.0,150,0.8833333333333333,0.8833333333333333,0.8833333333333333,0.75,0.7499305362600722,0.7522321428571428,0.7513904338153504,62.16991054199934,1199472,0.11800495535135269,0.1187821552157402
greedyKTA,donuts,8.0,150,0.8833333333333333,0.9833333333333333,0.8833333333333333,0.7666666666666667,0.7643097643097643,0.7861339600470035,0.7708565072302558,35.225883375000194,1199502,0.11800495535135269,0.2087419033050537
greedyKTA,donuts,10.0,150,0.8833333333333333,1.0,0.8833333333333333,0.8333333333333334,0.8331479421579533,0.8383838383838383,0.8353726362625139,35.4435266670007,1199540,0.11800495535135269,0.1533857136964798
fullKTA,donuts,,200,0.8833333333333333,1.0,0.8833333333333333,0.8666666666666667,0.8665183537263625,0.8665183537263625,0.8665183537263625,51.42360962499879,1461090,0.11800495535135269,0.43301987648010254
randomKTA,donuts,2.0,200,0.8833333333333333,0.9666666666666667,0.8833333333333333,0.8333333333333334,0.8333333333333334,0.8342602892102335,0.8342602892102335,32.31477149999955,1457436,0.11800495535135269,0.14808966219425201
randomKTA,donuts,4.0,200,0.8833333333333333,0.9833333333333333,0.8833333333333333,0.8333333333333334,0.8325892857142857,0.8457142857142858,0.8364849833147943,32.19503787500071,1457450,0.11800495535135269,0.19999919831752777
randomKTA,donuts,6.0,200,0.8833333333333333,1.0,0.8833333333333333,0.8833333333333333,0.883300916921367,0.8861607142857143,0.8848720800889878,32.42751070799932,1457472,0.11800495535135269,0.2709446847438812
randomKTA,donuts,8.0,200,0.8833333333333333,1.0,0.8833333333333333,0.85,0.8499583217560434,0.8526785714285714,0.8515016685205784,34.170986291999725,1457502,0.11800495535135269,0.3252381980419159
randomKTA,donuts,10.0,200,0.8833333333333333,0.9833333333333333,0.8833333333333333,0.8166666666666667,0.8153846153846154,0.8333333333333333,0.8203559510567298,33.79339487499965,1457540,0.11800495535135269,0.33953163027763367
quackKTA,donuts,2.0,200,0.8833333333333333,0.9833333333333333,0.8833333333333333,0.85,0.8499583217560434,0.8526785714285714,0.8515016685205784,302.0051655420011,16234860,0.1174861267209053,0.14545582234859467
quackKTA,donuts,4.0,200,0.8833333333333333,0.9833333333333333,0.8833333333333333,0.85,0.8499583217560434,0.8526785714285714,0.8515016685205784,274.4608835000017,16234860,0.1174861267209053,0.14545582234859467
quackKTA,donuts,6.0,200,0.8833333333333333,0.9833333333333333,0.8833333333333333,0.85,0.8499583217560434,0.8526785714285714,0.8515016685205784,302.9582107919996,16234860,0.1174861267209053,0.14545582234859467
quackKTA,donuts,8.0,200,0.8833333333333333,0.9833333333333333,0.8833333333333333,0.85,0.8499583217560434,0.8526785714285714,0.8515016685205784,274.3217612919998,16234860,0.1174861267209053,0.14545582234859467
quackKTA,donuts,10.0,200,0.8833333333333333,0.9833333333333333,0.8833333333333333,0.85,0.8499583217560434,0.8526785714285714,0.8515016685205784,307.2870030419999,16234860,0.1174861267209053,0.14545582234859467
centroidBasedKTA,donuts,2.0,2000,0.8833333333333333,1.0,0.8833333333333333,0.8666666666666667,0.8665183537263625,0.8720538720538721,0.8687430478309233,151.52429608300008,1478860,0.14359112083911896,0.1346384733915329
centroidBasedKTA,donuts,4.0,2000,0.8833333333333333,1.0,0.8833333333333333,0.9166666666666666,0.9166435120866907,0.9196428571428572,0.9182424916573971,182.52563262500007,1494860,0.14394433796405792,0.13030831515789032
centroidBasedKTA,donuts,6.0,2000,0.8833333333333333,0.9833333333333333,0.8833333333333333,0.8666666666666667,0.8665183537263625,0.8665183537263625,0.8665183537263625,152.07572900000014,1510860,0.14378607273101807,0.1335490643978119
centroidBasedKTA,donuts,8.0,2000,0.8833333333333333,1.0,0.8833333333333333,0.8666666666666667,0.8666666666666667,0.867630700778643,0.867630700778643,152.72281629200006,1526860,0.08763590455055237,0.1303713023662567
centroidBasedKTA,donuts,10.0,2000,0.8833333333333333,0.9833333333333333,0.8833333333333333,0.9,0.899888765294772,0.9057239057239057,0.9021134593993326,182.5970973329986,1542860,0.1271224021911621,0.09154732525348663
greedyKTA,donuts,2.0,200,0.8833333333333333,0.9666666666666667,0.8833333333333333,0.8,0.8,0.8008898776418243,0.8008898776418243,39.140956582999934,1597436,0.11800495535135269,0.11806883662939072
greedyKTA,donuts,4.0,200,0.8833333333333333,0.9666666666666667,0.8833333333333333,0.85,0.849624060150376,0.8585972850678734,0.8526140155728588,39.78147587500098,1597450,0.11800495535135269,0.16863393783569336
greedyKTA,donuts,6.0,200,0.8833333333333333,0.9833333333333333,0.8833333333333333,0.85,0.8499583217560434,0.8500000000000001,0.850389321468298,40.252140833999874,1597472,0.11800495535135269,0.1532382369041443
greedyKTA,donuts,8.0,200,0.8833333333333333,1.0,0.8833333333333333,0.8333333333333334,0.8316498316498316,0.8566392479435958,0.8375973303670745,40.86415145799947,1597502,0.11800495535135269,0.19061484932899475
greedyKTA,donuts,10.0,200,0.8833333333333333,0.9833333333333333,0.8833333333333333,0.8,0.7997775305895439,0.8047138047138047,0.8020022246941045,40.97109312500106,1597540,0.11800495535135269,0.22209694981575012
